contract,forecast_date,horizon_days,current_price,point_forecast,lower_80ci,upper_80ci,signal
Q4_26,2026-09-05,24,133.5,124.01,120.41,127.62,Wait
Q4_26,2026-09-05,24,133.5,127.33,122.53,132.14,Wait
Q4_26,2026-09-05,24,133.5,128.76,122.75,134.76,Wait
Q1_27,2026-09-05,30,112.5,115.75,112.71,118.78,Neutral
Q1_27,2026-09-05,60,112.5,114.61,110.56,118.66,Neutral
Q1_27,2026-09-05,90,112.5,114.12,109.06,119.19,Neutral
Q2_27,2026-09-05,30,53.9,57.29,55.84,58.75,Potential Opportunity
Q2_27,2026-09-05,60,53.9,56.11,54.17,58.05,Potential Opportunity
Q2_27,2026-09-05,90,53.9,55.6,53.17,58.02,Potential Opportunity
YR27,2026-09-05,30,81.0,72.9,70.71,75.09,Wait
YR27,2026-09-05,60,81.0,75.39,72.48,78.31,Wait
YR27,2026-09-05,90,81.0,76.69,73.04,80.33,Wait
YR28,2026-09-05,30,60.8,57.24,55.6,58.88,Wait
YR28,2026-09-05,60,60.8,58.49,56.3,60.67,Wait
YR28,2026-09-05,90,60.8,59.02,56.28,61.76,Neutral
