contract,forecast_date,horizon_days,current_price,point_forecast,lower_80ci,upper_80ci,signal
Q4_26,2026-08-22,30,117.2,107.07,103.9,110.23,Wait
Q4_26,2026-08-22,38,117.2,110.61,106.39,114.83,Wait
Q4_26,2026-08-22,38,117.2,112.13,106.86,117.41,Wait
Q1_27,2026-08-22,30,96.47,98.24,95.63,100.84,Neutral
Q1_27,2026-08-22,60,96.47,97.62,94.15,101.09,Neutral
Q1_27,2026-08-22,90,96.47,97.35,93.01,101.69,Neutral
Q2_27,2026-08-22,30,52.93,57.59,56.16,59.02,Potential Opportunity
Q2_27,2026-08-22,60,52.93,55.96,54.05,57.86,Potential Opportunity
Q2_27,2026-08-22,90,52.93,55.26,52.88,57.64,Potential Opportunity
YR27,2026-08-22,30,75.25,67.96,65.93,69.99,Wait
YR27,2026-08-22,60,75.25,70.51,67.8,73.22,Wait
YR27,2026-08-22,90,75.25,71.61,68.22,74.99,Wait
YR28,2026-08-22,30,59.15,57.34,55.74,58.94,Wait
YR28,2026-08-22,60,59.15,57.97,55.84,60.1,Neutral
YR28,2026-08-22,90,59.15,58.24,55.58,60.91,Neutral
