contract,forecast_date,horizon_days,current_price,point_forecast,lower_80ci,upper_80ci,signal
Q3_26,2026-06-03,26,86.85,83.25,80.9,85.59,Wait
Q3_26,2026-06-03,26,86.85,84.51,81.38,87.64,Neutral
Q3_26,2026-06-03,26,86.85,85.05,81.14,88.96,Neutral
Q4_26,2026-06-03,30,90.7,86.57,84.12,89.02,Wait
Q4_26,2026-06-03,60,90.7,88.01,84.75,91.28,Neutral
Q4_26,2026-06-03,90,90.7,88.63,84.55,92.72,Neutral
Q1_27,2026-06-03,30,75.25,74.69,72.66,76.72,Neutral
Q1_27,2026-06-03,60,75.25,74.89,72.18,77.6,Neutral
Q1_27,2026-06-03,90,75.25,74.97,71.58,78.36,Neutral
Q2_27,2026-06-03,30,41.8,45.98,44.85,47.11,Potential Opportunity
Q2_27,2026-06-03,60,41.8,45.37,43.87,46.88,Potential Opportunity
Q2_27,2026-06-03,90,41.8,44.55,42.67,46.43,Potential Opportunity
YR27,2026-06-03,30,61.2,58.86,57.2,60.51,Wait
YR27,2026-06-03,60,61.2,59.68,57.47,61.88,Neutral
YR27,2026-06-03,90,61.2,60.03,57.27,62.78,Neutral
YR28,2026-06-03,30,57.4,56.29,54.74,57.84,Neutral
YR28,2026-06-03,60,57.4,56.68,54.61,58.74,Neutral
YR28,2026-06-03,90,57.4,56.84,54.26,59.43,Neutral
