datetime,hour,point_forecast,lower_80ci,upper_80ci,lag_data_quality
2026-06-30 00:00:00,0,111.031,98.656,125.244,100.0
2026-06-30 01:00:00,1,111.717,99.411,126.612,100.0
2026-06-30 02:00:00,2,105.961,93.893,120.603,100.0
2026-06-30 03:00:00,3,104.136,90.932,118.277,100.0
2026-06-30 04:00:00,4,103.133,91.692,114.9,100.0
2026-06-30 05:00:00,5,101.997,88.973,114.335,100.0
2026-06-30 06:00:00,6,98.019,85.332,111.338,100.0
2026-06-30 07:00:00,7,116.339,103.755,131.355,100.0
2026-06-30 08:00:00,8,113.052,97.479,132.282,100.0
2026-06-30 09:00:00,9,98.399,86.873,114.685,100.0
2026-06-30 10:00:00,10,90.097,77.313,106.161,100.0
2026-06-30 11:00:00,11,75.854,64.333,92.712,100.0
2026-06-30 12:00:00,12,71.322,60.071,86.787,100.0
2026-06-30 13:00:00,13,59.989,48.569,73.605,100.0
2026-06-30 14:00:00,14,52.549,40.832,65.049,100.0
2026-06-30 15:00:00,15,51.247,40.718,61.666,100.0
2026-06-30 16:00:00,16,48.887,38.124,61.514,100.0
2026-06-30 17:00:00,17,61.805,50.357,76.818,100.0
2026-06-30 18:00:00,18,65.152,52.129,79.08,100.0
2026-06-30 19:00:00,19,99.882,86.274,111.78,100.0
2026-06-30 20:00:00,20,120.565,107.809,130.672,100.0
2026-06-30 21:00:00,21,148.158,135.383,158.512,100.0
2026-06-30 22:00:00,22,132.345,121.308,142.436,100.0
2026-06-30 23:00:00,23,121.696,108.613,136.786,100.0
2026-07-01 00:00:00,0,99.908,87.533,114.12,100.0
2026-07-01 01:00:00,1,98.937,86.632,113.832,100.0
2026-07-01 02:00:00,2,95.666,83.599,110.309,100.0
2026-07-01 03:00:00,3,93.361,80.156,107.501,100.0
2026-07-01 04:00:00,4,90.315,78.874,102.082,100.0
2026-07-01 05:00:00,5,90.007,76.983,102.345,100.0
2026-07-01 06:00:00,6,90.047,77.361,103.367,100.0
2026-07-01 07:00:00,7,111.32,98.736,126.336,100.0
2026-07-01 08:00:00,8,111.229,95.656,130.459,100.0
2026-07-01 09:00:00,9,99.415,87.889,115.701,100.0
2026-07-01 10:00:00,10,90.163,77.379,106.227,100.0
2026-07-01 11:00:00,11,76.427,64.906,93.285,100.0
2026-07-01 12:00:00,12,70.273,59.023,85.739,100.0
2026-07-01 13:00:00,13,58.508,47.088,72.124,100.0
2026-07-01 14:00:00,14,50.666,38.95,63.167,100.0
2026-07-01 15:00:00,15,48.72,38.191,59.139,100.0
2026-07-01 16:00:00,16,44.123,33.359,56.75,100.0
2026-07-01 17:00:00,17,55.347,43.899,70.36,100.0
2026-07-01 18:00:00,18,62.601,49.578,76.528,100.0
2026-07-01 19:00:00,19,99.631,86.023,111.529,100.0
2026-07-01 20:00:00,20,124.756,112.0,134.863,100.0
2026-07-01 21:00:00,21,147.523,134.748,157.877,100.0
2026-07-01 22:00:00,22,130.73,119.692,140.821,100.0
2026-07-01 23:00:00,23,120.512,107.429,135.602,100.0
2026-07-02 00:00:00,0,100.783,88.408,114.995,100.0
2026-07-02 01:00:00,1,98.906,86.6,113.801,100.0
2026-07-02 02:00:00,2,94.887,82.819,109.529,100.0
2026-07-02 03:00:00,3,92.22,79.016,106.361,100.0
2026-07-02 04:00:00,4,88.803,77.362,100.57,100.0
2026-07-02 05:00:00,5,89.321,76.297,101.659,100.0
2026-07-02 06:00:00,6,88.954,76.268,102.274,100.0
2026-07-02 07:00:00,7,111.857,99.273,126.872,100.0
2026-07-02 08:00:00,8,111.623,96.05,130.853,100.0
2026-07-02 09:00:00,9,99.825,88.299,116.112,100.0
2026-07-02 10:00:00,10,89.682,76.898,105.746,100.0
2026-07-02 11:00:00,11,76.855,65.333,93.713,100.0
2026-07-02 12:00:00,12,70.204,58.953,85.669,100.0
2026-07-02 13:00:00,13,58.534,47.114,72.151,100.0
2026-07-02 14:00:00,14,50.137,38.42,62.638,100.0
2026-07-02 15:00:00,15,47.65,37.12,58.069,100.0
2026-07-02 16:00:00,16,43.606,32.842,56.233,100.0
2026-07-02 17:00:00,17,53.404,41.956,68.416,100.0
2026-07-02 18:00:00,18,62.015,48.992,75.943,100.0
2026-07-02 19:00:00,19,103.407,89.798,115.305,100.0
2026-07-02 20:00:00,20,127.993,115.237,138.1,100.0
2026-07-02 21:00:00,21,147.567,134.792,157.921,100.0
2026-07-02 22:00:00,22,130.299,119.261,140.389,100.0
2026-07-02 23:00:00,23,119.448,106.365,134.538,100.0
2026-07-03 00:00:00,0,100.252,87.877,114.464,100.0
2026-07-03 01:00:00,1,99.323,87.018,114.218,100.0
2026-07-03 02:00:00,2,94.989,82.921,109.631,100.0
2026-07-03 03:00:00,3,92.002,78.798,106.143,100.0
2026-07-03 04:00:00,4,88.758,77.317,100.525,100.0
2026-07-03 05:00:00,5,89.23,76.206,101.568,100.0
2026-07-03 06:00:00,6,88.627,75.941,101.947,100.0
2026-07-03 07:00:00,7,111.636,99.051,126.651,100.0
2026-07-03 08:00:00,8,111.968,96.394,131.197,100.0
2026-07-03 09:00:00,9,99.781,88.255,116.067,100.0
2026-07-03 10:00:00,10,90.049,77.266,106.113,100.0
2026-07-03 11:00:00,11,77.964,66.442,94.821,100.0
2026-07-03 12:00:00,12,72.611,61.36,88.076,100.0
2026-07-03 13:00:00,13,59.464,48.044,73.08,100.0
2026-07-03 14:00:00,14,49.923,38.206,62.423,100.0
2026-07-03 15:00:00,15,47.899,37.369,58.318,100.0
2026-07-03 16:00:00,16,42.997,32.233,55.624,100.0
2026-07-03 17:00:00,17,52.929,41.481,67.942,100.0
2026-07-03 18:00:00,18,61.701,48.678,75.629,100.0
2026-07-03 19:00:00,19,105.408,91.8,117.307,100.0
2026-07-03 20:00:00,20,129.538,116.782,139.645,100.0
2026-07-03 21:00:00,21,147.723,134.947,158.077,100.0
2026-07-03 22:00:00,22,129.028,117.99,139.118,100.0
2026-07-03 23:00:00,23,118.936,105.853,134.026,100.0
2026-07-04 00:00:00,0,99.797,87.422,114.01,100.0
2026-07-04 01:00:00,1,98.535,86.229,113.43,100.0
2026-07-04 02:00:00,2,94.407,82.34,109.05,100.0
2026-07-04 03:00:00,3,91.57,78.366,105.71,100.0
2026-07-04 04:00:00,4,88.276,76.835,100.043,100.0
2026-07-04 05:00:00,5,88.607,75.583,100.945,100.0
2026-07-04 06:00:00,6,87.88,75.193,101.199,100.0
2026-07-04 07:00:00,7,110.726,98.142,125.741,100.0
2026-07-04 08:00:00,8,110.624,95.051,129.854,100.0
2026-07-04 09:00:00,9,97.737,86.211,114.023,100.0
2026-07-04 10:00:00,10,87.787,75.004,103.851,100.0
2026-07-04 11:00:00,11,76.334,64.813,93.192,100.0
2026-07-04 12:00:00,12,70.572,59.322,86.038,100.0
2026-07-04 13:00:00,13,58.725,47.305,72.342,100.0
2026-07-04 14:00:00,14,49.979,38.262,62.479,100.0
2026-07-04 15:00:00,15,47.889,37.359,58.308,100.0
