datetime,hour,point_forecast,lower_80ci,upper_80ci,lag_data_quality
2026-07-18 00:00:00,0,134.74,122.365,148.953,100.0
2026-07-18 01:00:00,1,127.033,114.728,141.928,100.0
2026-07-18 02:00:00,2,130.305,118.237,144.948,100.0
2026-07-18 03:00:00,3,131.143,117.939,145.284,100.0
2026-07-18 04:00:00,4,126.486,115.045,138.252,100.0
2026-07-18 05:00:00,5,135.425,122.401,147.763,100.0
2026-07-18 06:00:00,6,134.535,121.849,147.855,100.0
2026-07-18 07:00:00,7,143.932,131.347,158.947,100.0
2026-07-18 08:00:00,8,141.87,126.297,161.1,100.0
2026-07-18 09:00:00,9,124.178,112.652,140.464,100.0
2026-07-18 10:00:00,10,109.488,96.705,125.553,100.0
2026-07-18 11:00:00,11,96.626,85.105,113.484,100.0
2026-07-18 12:00:00,12,94.289,83.038,109.754,100.0
2026-07-18 13:00:00,13,85.544,74.124,99.161,100.0
2026-07-18 14:00:00,14,80.815,69.098,93.315,100.0
2026-07-18 15:00:00,15,75.19,64.66,85.609,100.0
2026-07-18 16:00:00,16,72.604,61.841,85.231,100.0
2026-07-18 17:00:00,17,66.442,54.994,81.455,100.0
2026-07-18 18:00:00,18,67.151,54.128,81.079,100.0
2026-07-18 19:00:00,19,75.69,62.082,87.588,100.0
2026-07-18 20:00:00,20,134.466,121.709,144.573,100.0
2026-07-18 21:00:00,21,151.393,138.618,161.747,100.0
2026-07-18 22:00:00,22,163.125,152.087,173.215,100.0
2026-07-18 23:00:00,23,153.543,140.46,168.633,100.0
2026-07-19 00:00:00,0,141.982,129.607,156.195,100.0
2026-07-19 01:00:00,1,133.821,121.515,148.716,100.0
2026-07-19 02:00:00,2,137.291,125.224,151.934,100.0
2026-07-19 03:00:00,3,137.094,123.889,151.234,100.0
2026-07-19 04:00:00,4,131.383,119.942,143.15,100.0
2026-07-19 05:00:00,5,141.715,128.691,154.053,100.0
2026-07-19 06:00:00,6,140.234,127.548,153.554,100.0
2026-07-19 07:00:00,7,148.331,135.746,163.346,100.0
2026-07-19 08:00:00,8,145.749,130.176,164.979,100.0
2026-07-19 09:00:00,9,133.717,122.191,150.003,100.0
2026-07-19 10:00:00,10,118.277,105.493,134.341,100.0
2026-07-19 11:00:00,11,105.141,93.619,121.999,100.0
2026-07-19 12:00:00,12,101.866,90.615,117.331,100.0
2026-07-19 13:00:00,13,93.459,82.039,107.076,100.0
2026-07-19 14:00:00,14,86.929,75.212,99.43,100.0
2026-07-19 15:00:00,15,76.153,65.623,86.572,100.0
2026-07-19 16:00:00,16,73.551,62.787,86.178,100.0
2026-07-19 17:00:00,17,61.29,49.842,76.303,100.0
2026-07-19 18:00:00,18,58.604,45.581,72.532,100.0
2026-07-19 19:00:00,19,67.151,53.543,79.05,100.0
2026-07-19 20:00:00,20,128.119,115.362,138.226,100.0
2026-07-19 21:00:00,21,151.14,138.365,161.494,100.0
2026-07-19 22:00:00,22,168.309,157.271,178.4,100.0
2026-07-19 23:00:00,23,157.275,144.192,172.365,100.0
2026-07-20 00:00:00,0,142.313,129.938,156.526,100.0
2026-07-20 01:00:00,1,134.038,121.732,148.933,100.0
2026-07-20 02:00:00,2,136.444,124.376,151.087,100.0
2026-07-20 03:00:00,3,135.854,122.649,149.994,100.0
2026-07-20 04:00:00,4,131.281,119.84,143.048,100.0
2026-07-20 05:00:00,5,141.956,128.932,154.294,100.0
2026-07-20 06:00:00,6,140.421,127.735,153.741,100.0
2026-07-20 07:00:00,7,149.582,136.998,164.598,100.0
2026-07-20 08:00:00,8,147.944,132.371,167.174,100.0
2026-07-20 09:00:00,9,134.29,122.764,150.576,100.0
2026-07-20 10:00:00,10,120.965,108.182,137.03,100.0
2026-07-20 11:00:00,11,106.75,95.228,123.607,100.0
2026-07-20 12:00:00,12,107.343,96.093,122.809,100.0
2026-07-20 13:00:00,13,98.991,87.57,112.607,100.0
2026-07-20 14:00:00,14,91.678,79.962,104.179,100.0
2026-07-20 15:00:00,15,82.05,71.521,92.469,100.0
2026-07-20 16:00:00,16,75.853,65.089,88.48,100.0
2026-07-20 17:00:00,17,63.314,51.866,78.326,100.0
2026-07-20 18:00:00,18,57.637,44.614,71.565,100.0
2026-07-20 19:00:00,19,59.771,46.163,71.669,100.0
2026-07-20 20:00:00,20,124.025,111.269,134.132,100.0
2026-07-20 21:00:00,21,151.852,139.076,162.205,100.0
2026-07-20 22:00:00,22,170.139,159.101,180.229,100.0
2026-07-20 23:00:00,23,158.915,145.831,174.005,100.0
2026-07-21 00:00:00,0,141.748,129.373,155.961,100.0
2026-07-21 01:00:00,1,133.818,121.512,148.713,100.0
2026-07-21 02:00:00,2,135.487,123.419,150.13,100.0
2026-07-21 03:00:00,3,134.63,121.425,148.77,100.0
2026-07-21 04:00:00,4,129.616,118.175,141.383,100.0
2026-07-21 05:00:00,5,140.755,127.731,153.093,100.0
2026-07-21 06:00:00,6,139.58,126.893,152.9,100.0
2026-07-21 07:00:00,7,148.303,135.719,163.319,100.0
2026-07-21 08:00:00,8,147.112,131.538,166.341,100.0
2026-07-21 09:00:00,9,133.981,122.455,150.267,100.0
2026-07-21 10:00:00,10,121.389,108.605,137.453,100.0
2026-07-21 11:00:00,11,106.335,94.813,123.192,100.0
2026-07-21 12:00:00,12,107.825,96.574,123.29,100.0
2026-07-21 13:00:00,13,99.055,87.635,112.671,100.0
2026-07-21 14:00:00,14,91.878,80.161,104.379,100.0
2026-07-21 15:00:00,15,81.6,71.071,92.019,100.0
2026-07-21 16:00:00,16,76.391,65.627,89.018,100.0
2026-07-21 17:00:00,17,61.9,50.452,76.913,100.0
2026-07-21 18:00:00,18,54.118,41.095,68.046,100.0
2026-07-21 19:00:00,19,57.202,43.594,69.1,100.0
2026-07-21 20:00:00,20,121.476,108.72,131.583,100.0
2026-07-21 21:00:00,21,151.991,139.215,162.345,100.0
2026-07-21 22:00:00,22,171.318,160.28,181.409,100.0
2026-07-21 23:00:00,23,159.762,146.679,174.852,100.0
2026-07-22 00:00:00,0,142.471,130.096,156.684,100.0
2026-07-22 01:00:00,1,134.307,122.001,149.202,100.0
2026-07-22 02:00:00,2,136.018,123.95,150.661,100.0
2026-07-22 03:00:00,3,135.154,121.95,149.294,100.0
2026-07-22 04:00:00,4,130.176,118.735,141.943,100.0
2026-07-22 05:00:00,5,141.269,128.245,153.606,100.0
2026-07-22 06:00:00,6,139.684,126.998,153.004,100.0
2026-07-22 07:00:00,7,148.831,136.246,163.846,100.0
2026-07-22 08:00:00,8,147.948,132.374,167.177,100.0
2026-07-22 09:00:00,9,134.944,123.418,151.23,100.0
2026-07-22 10:00:00,10,122.615,109.831,138.679,100.0
2026-07-22 11:00:00,11,107.337,95.815,124.195,100.0
2026-07-22 12:00:00,12,109.295,98.044,124.76,100.0
2026-07-22 13:00:00,13,101.248,89.828,114.865,100.0
2026-07-22 14:00:00,14,93.968,82.251,106.468,100.0
2026-07-22 15:00:00,15,84.314,73.785,94.733,100.0
2026-07-22 16:00:00,16,76.996,66.232,89.623,100.0
2026-07-22 17:00:00,17,61.79,50.342,76.802,100.0
2026-07-22 18:00:00,18,53.225,40.201,67.152,100.0
2026-07-22 19:00:00,19,52.199,38.591,64.097,100.0
2026-07-22 20:00:00,20,119.539,106.783,129.646,100.0
2026-07-22 21:00:00,21,152.453,139.678,162.807,100.0
2026-07-22 22:00:00,22,171.29,160.252,181.381,100.0
2026-07-22 23:00:00,23,160.213,147.129,175.303,100.0
2026-07-23 00:00:00,0,142.622,130.248,156.835,100.0
2026-07-23 01:00:00,1,133.996,121.69,148.891,100.0
2026-07-23 02:00:00,2,135.824,123.757,150.467,100.0
2026-07-23 03:00:00,3,134.919,121.714,149.059,100.0
2026-07-23 04:00:00,4,129.845,118.404,141.612,100.0
2026-07-23 05:00:00,5,140.587,127.563,152.925,100.0
2026-07-23 06:00:00,6,139.238,126.552,152.558,100.0
2026-07-23 07:00:00,7,148.551,135.967,163.567,100.0
2026-07-23 08:00:00,8,147.747,132.174,166.977,100.0
2026-07-23 09:00:00,9,134.687,123.161,150.973,100.0
2026-07-23 10:00:00,10,123.108,110.324,139.172,100.0
2026-07-23 11:00:00,11,107.351,95.829,124.209,100.0
2026-07-23 12:00:00,12,109.683,98.432,125.148,100.0
2026-07-23 13:00:00,13,101.839,90.419,115.456,100.0
2026-07-23 14:00:00,14,93.846,82.129,106.346,100.0
2026-07-23 15:00:00,15,83.9,73.371,94.319,100.0
2026-07-23 16:00:00,16,76.598,65.834,89.225,100.0
2026-07-23 17:00:00,17,60.701,49.253,75.713,100.0
2026-07-23 18:00:00,18,50.892,37.869,64.82,100.0
2026-07-23 19:00:00,19,50.458,36.85,62.356,100.0
2026-07-23 20:00:00,20,118.043,105.287,128.15,100.0
2026-07-23 21:00:00,21,152.723,139.948,163.077,100.0
2026-07-23 22:00:00,22,171.991,160.953,182.082,100.0
2026-07-23 23:00:00,23,160.717,147.634,175.807,100.0
2026-07-24 00:00:00,0,142.205,129.83,156.417,100.0
2026-07-24 01:00:00,1,134.254,121.949,149.149,100.0
2026-07-24 02:00:00,2,135.311,123.244,149.954,100.0
2026-07-24 03:00:00,3,134.21,121.006,148.351,100.0
2026-07-24 04:00:00,4,129.047,117.606,140.814,100.0
2026-07-24 05:00:00,5,140.479,127.455,152.817,100.0
2026-07-24 06:00:00,6,138.725,126.038,152.044,100.0
2026-07-24 07:00:00,7,147.906,135.321,162.921,100.0
2026-07-24 08:00:00,8,147.183,131.61,166.413,100.0
2026-07-24 09:00:00,9,134.61,123.084,150.896,100.0
2026-07-24 10:00:00,10,122.97,110.187,139.034,100.0
2026-07-24 11:00:00,11,108.052,96.53,124.909,100.0
2026-07-24 12:00:00,12,110.089,98.839,125.555,100.0
2026-07-24 13:00:00,13,102.321,90.901,115.938,100.0
2026-07-24 14:00:00,14,94.449,82.732,106.95,100.0
2026-07-24 15:00:00,15,84.314,73.784,94.733,100.0
2026-07-24 16:00:00,16,76.635,65.871,89.262,100.0
2026-07-24 17:00:00,17,60.247,48.799,75.26,100.0
2026-07-24 18:00:00,18,50.964,37.941,64.891,100.0
2026-07-24 19:00:00,19,48.921,35.313,60.819,100.0
2026-07-24 20:00:00,20,117.079,104.323,127.186,100.0
2026-07-24 21:00:00,21,152.663,139.888,163.017,100.0
2026-07-24 22:00:00,22,172.326,161.288,182.416,100.0
2026-07-24 23:00:00,23,161.009,147.925,176.099,100.0
