datetime,hour,point_forecast,lower_80ci,upper_80ci,lag_data_quality
2026-06-09 00:00:00,0,81.393,69.018,95.605,100.0
2026-06-09 01:00:00,1,80.585,68.279,95.48,100.0
2026-06-09 02:00:00,2,79.59,67.522,94.233,100.0
2026-06-09 03:00:00,3,78.923,65.719,93.064,100.0
2026-06-09 04:00:00,4,79.117,67.676,90.884,100.0
2026-06-09 05:00:00,5,78.423,65.399,90.761,100.0
2026-06-09 06:00:00,6,75.034,62.348,88.354,100.0
2026-06-09 07:00:00,7,85.44,72.856,100.455,100.0
2026-06-09 08:00:00,8,79.179,63.606,98.409,100.0
2026-06-09 09:00:00,9,63.232,51.706,79.518,100.0
2026-06-09 10:00:00,10,51.245,38.461,67.309,100.0
2026-06-09 11:00:00,11,42.272,30.751,59.13,100.0
2026-06-09 12:00:00,12,38.671,27.421,54.137,100.0
2026-06-09 13:00:00,13,33.616,22.196,47.232,100.0
2026-06-09 14:00:00,14,31.561,19.845,44.062,100.0
2026-06-09 15:00:00,15,24.852,14.323,35.271,100.0
2026-06-09 16:00:00,16,11.0,0.236,23.627,100.0
2026-06-09 17:00:00,17,16.536,5.089,31.549,100.0
2026-06-09 18:00:00,18,25.062,12.039,38.99,100.0
2026-06-09 19:00:00,19,57.813,44.205,69.712,100.0
2026-06-09 20:00:00,20,74.628,61.872,84.735,100.0
2026-06-09 21:00:00,21,114.939,102.164,125.293,100.0
2026-06-09 22:00:00,22,104.049,93.012,114.14,100.0
2026-06-09 23:00:00,23,101.144,88.061,116.234,100.0
2026-06-10 00:00:00,0,77.823,65.448,92.036,100.0
2026-06-10 01:00:00,1,76.631,64.326,91.526,100.0
2026-06-10 02:00:00,2,72.778,60.711,87.421,100.0
2026-06-10 03:00:00,3,71.502,58.297,85.642,100.0
2026-06-10 04:00:00,4,70.403,58.962,82.17,100.0
2026-06-10 05:00:00,5,69.773,56.749,82.11,100.0
2026-06-10 06:00:00,6,68.521,55.834,81.84,100.0
2026-06-10 07:00:00,7,80.65,68.066,95.666,100.0
2026-06-10 08:00:00,8,74.622,59.049,93.852,100.0
2026-06-10 09:00:00,9,59.639,48.113,75.925,100.0
2026-06-10 10:00:00,10,49.708,36.924,65.772,100.0
2026-06-10 11:00:00,11,39.222,27.7,56.079,100.0
2026-06-10 12:00:00,12,36.601,25.35,52.066,100.0
2026-06-10 13:00:00,13,30.038,18.618,43.655,100.0
2026-06-10 14:00:00,14,27.646,15.929,40.146,100.0
2026-06-10 15:00:00,15,22.211,11.681,32.63,100.0
2026-06-10 16:00:00,16,9.934,-0.829,22.561,100.0
2026-06-10 17:00:00,17,17.045,5.598,32.058,100.0
2026-06-10 18:00:00,18,23.398,10.375,37.326,100.0
2026-06-10 19:00:00,19,58.657,45.049,70.555,100.0
2026-06-10 20:00:00,20,75.248,62.492,85.355,100.0
2026-06-10 21:00:00,21,110.147,97.372,120.501,100.0
2026-06-10 22:00:00,22,100.617,89.579,110.707,100.0
2026-06-10 23:00:00,23,95.674,82.591,110.764,100.0
2026-06-11 00:00:00,0,77.091,64.716,91.303,100.0
2026-06-11 01:00:00,1,76.882,64.577,91.777,100.0
2026-06-11 02:00:00,2,72.731,60.663,87.373,100.0
2026-06-11 03:00:00,3,71.839,58.634,85.979,100.0
2026-06-11 04:00:00,4,68.832,57.391,80.599,100.0
2026-06-11 05:00:00,5,69.256,56.232,81.593,100.0
2026-06-11 06:00:00,6,67.865,55.179,81.185,100.0
2026-06-11 07:00:00,7,80.535,67.951,95.551,100.0
2026-06-11 08:00:00,8,76.308,60.734,95.537,100.0
2026-06-11 09:00:00,9,61.228,49.702,77.514,100.0
2026-06-11 10:00:00,10,50.781,37.997,66.845,100.0
2026-06-11 11:00:00,11,39.696,28.174,56.554,100.0
2026-06-11 12:00:00,12,37.149,25.898,52.614,100.0
2026-06-11 13:00:00,13,30.515,19.095,44.131,100.0
2026-06-11 14:00:00,14,28.685,16.968,41.186,100.0
2026-06-11 15:00:00,15,22.056,11.527,32.475,100.0
