datetime,hour,point_forecast,lower_80ci,upper_80ci,lag_data_quality
2026-06-06 00:00:00,0,97.409,85.034,111.622,100.0
2026-06-06 01:00:00,1,100.69,88.384,115.585,100.0
2026-06-06 02:00:00,2,88.982,76.914,103.624,100.0
2026-06-06 03:00:00,3,87.059,73.855,101.2,100.0
2026-06-06 04:00:00,4,88.915,77.474,100.682,100.0
2026-06-06 05:00:00,5,89.096,76.072,101.434,100.0
2026-06-06 06:00:00,6,83.453,70.767,96.773,100.0
2026-06-06 07:00:00,7,92.815,80.23,107.83,100.0
2026-06-06 08:00:00,8,86.837,71.264,106.067,100.0
2026-06-06 09:00:00,9,68.189,56.663,84.475,100.0
2026-06-06 10:00:00,10,55.51,42.726,71.574,100.0
2026-06-06 11:00:00,11,46.074,34.553,62.932,100.0
2026-06-06 12:00:00,12,38.443,27.193,53.909,100.0
2026-06-06 13:00:00,13,27.388,15.968,41.005,100.0
2026-06-06 14:00:00,14,24.942,13.225,37.443,100.0
2026-06-06 15:00:00,15,16.225,5.695,26.644,100.0
2026-06-06 16:00:00,16,4.994,-5.0,17.621,100.0
2026-06-06 17:00:00,17,17.49,6.042,32.503,100.0
2026-06-06 18:00:00,18,22.489,9.466,36.417,100.0
2026-06-06 19:00:00,19,63.402,49.794,75.3,100.0
2026-06-06 20:00:00,20,94.6,81.844,104.707,100.0
2026-06-06 21:00:00,21,120.38,107.605,130.734,100.0
2026-06-06 22:00:00,22,109.819,98.781,119.909,100.0
2026-06-06 23:00:00,23,99.991,86.908,115.081,100.0
2026-06-07 00:00:00,0,87.22,74.845,101.433,100.0
2026-06-07 01:00:00,1,84.845,72.539,99.74,100.0
2026-06-07 02:00:00,2,79.058,66.99,93.701,100.0
2026-06-07 03:00:00,3,74.997,61.792,89.137,100.0
2026-06-07 04:00:00,4,77.104,65.663,88.871,100.0
2026-06-07 05:00:00,5,76.94,63.916,89.278,100.0
2026-06-07 06:00:00,6,76.516,63.829,89.835,100.0
2026-06-07 07:00:00,7,88.195,75.611,103.211,100.0
2026-06-07 08:00:00,8,85.903,70.329,105.132,100.0
2026-06-07 09:00:00,9,67.549,56.023,83.835,100.0
2026-06-07 10:00:00,10,56.079,43.296,72.143,100.0
2026-06-07 11:00:00,11,46.811,35.289,63.669,100.0
2026-06-07 12:00:00,12,39.96,28.71,55.426,100.0
2026-06-07 13:00:00,13,28.605,17.185,42.222,100.0
2026-06-07 14:00:00,14,27.236,15.519,39.736,100.0
2026-06-07 15:00:00,15,19.82,9.291,30.239,100.0
2026-06-07 16:00:00,16,8.971,-1.792,21.598,100.0
2026-06-07 17:00:00,17,19.578,8.13,34.59,100.0
2026-06-07 18:00:00,18,25.75,12.727,39.677,100.0
2026-06-07 19:00:00,19,71.799,58.191,83.697,100.0
2026-06-07 20:00:00,20,101.893,89.136,111.999,100.0
2026-06-07 21:00:00,21,124.782,112.007,135.136,100.0
2026-06-07 22:00:00,22,108.19,97.152,118.281,100.0
2026-06-07 23:00:00,23,101.339,88.256,116.429,100.0
2026-06-08 00:00:00,0,86.819,74.444,101.031,100.0
2026-06-08 01:00:00,1,84.728,72.423,99.623,100.0
2026-06-08 02:00:00,2,77.523,65.455,92.165,100.0
2026-06-08 03:00:00,3,74.082,60.878,88.222,100.0
2026-06-08 04:00:00,4,75.246,63.805,87.012,100.0
2026-06-08 05:00:00,5,76.084,63.06,88.422,100.0
2026-06-08 06:00:00,6,74.963,62.276,88.282,100.0
2026-06-08 07:00:00,7,87.352,74.767,102.367,100.0
2026-06-08 08:00:00,8,87.142,71.568,106.371,100.0
2026-06-08 09:00:00,9,70.22,58.694,86.506,100.0
2026-06-08 10:00:00,10,58.326,45.543,74.39,100.0
2026-06-08 11:00:00,11,47.58,36.058,64.438,100.0
2026-06-08 12:00:00,12,40.465,29.215,55.931,100.0
2026-06-08 13:00:00,13,29.264,17.844,42.88,100.0
2026-06-08 14:00:00,14,27.491,15.775,39.992,100.0
2026-06-08 15:00:00,15,19.133,8.604,29.552,100.0
2026-06-08 16:00:00,16,8.734,-2.03,21.361,100.0
2026-06-08 17:00:00,17,19.899,8.451,34.912,100.0
