datetime,hour,point_forecast,lower_80ci,upper_80ci,lag_data_quality
2026-06-20 00:00:00,0,121.244,108.869,135.457,100.0
2026-06-20 01:00:00,1,119.988,107.682,134.883,100.0
2026-06-20 02:00:00,2,117.012,104.944,131.655,100.0
2026-06-20 03:00:00,3,115.984,102.78,130.125,100.0
2026-06-20 04:00:00,4,116.0,104.559,127.767,100.0
2026-06-20 05:00:00,5,115.59,102.566,127.928,100.0
2026-06-20 06:00:00,6,113.198,100.512,126.518,100.0
2026-06-20 07:00:00,7,125.872,113.288,140.887,100.0
2026-06-20 08:00:00,8,120.569,104.995,139.798,100.0
2026-06-20 09:00:00,9,108.899,97.373,125.185,100.0
2026-06-20 10:00:00,10,89.731,76.947,105.795,100.0
2026-06-20 11:00:00,11,75.5,63.978,92.357,100.0
2026-06-20 12:00:00,12,73.812,62.562,89.278,100.0
2026-06-20 13:00:00,13,58.384,46.964,72.0,100.0
2026-06-20 14:00:00,14,54.148,42.432,66.649,100.0
2026-06-20 15:00:00,15,49.482,38.953,59.901,100.0
2026-06-20 16:00:00,16,48.462,37.698,61.089,100.0
2026-06-20 17:00:00,17,66.993,55.545,82.006,100.0
2026-06-20 18:00:00,18,74.478,61.455,88.405,100.0
2026-06-20 19:00:00,19,113.698,100.09,125.596,100.0
2026-06-20 20:00:00,20,130.993,118.237,141.1,100.0
2026-06-20 21:00:00,21,143.27,130.494,153.623,100.0
2026-06-20 22:00:00,22,137.248,126.21,147.339,100.0
2026-06-20 23:00:00,23,126.949,113.866,142.039,100.0
2026-06-21 00:00:00,0,114.739,102.364,128.951,100.0
2026-06-21 01:00:00,1,109.404,97.099,124.299,100.0
2026-06-21 02:00:00,2,108.399,96.331,123.041,100.0
2026-06-21 03:00:00,3,107.227,94.023,121.368,100.0
2026-06-21 04:00:00,4,105.698,94.257,117.465,100.0
2026-06-21 05:00:00,5,106.175,93.151,118.513,100.0
2026-06-21 06:00:00,6,107.158,94.472,120.478,100.0
2026-06-21 07:00:00,7,122.651,110.067,137.667,100.0
2026-06-21 08:00:00,8,121.126,105.553,140.356,100.0
2026-06-21 09:00:00,9,108.587,97.061,124.873,100.0
2026-06-21 10:00:00,10,91.116,78.332,107.18,100.0
2026-06-21 11:00:00,11,76.621,65.1,93.479,100.0
2026-06-21 12:00:00,12,73.481,62.23,88.946,100.0
2026-06-21 13:00:00,13,59.059,47.639,72.676,100.0
2026-06-21 14:00:00,14,56.0,44.283,68.5,100.0
2026-06-21 15:00:00,15,49.969,39.44,60.388,100.0
2026-06-21 16:00:00,16,51.055,40.291,63.682,100.0
2026-06-21 17:00:00,17,65.238,53.79,80.251,100.0
2026-06-21 18:00:00,18,71.936,58.913,85.863,100.0
2026-06-21 19:00:00,19,119.463,105.854,131.361,100.0
2026-06-21 20:00:00,20,139.703,126.946,149.809,100.0
2026-06-21 21:00:00,21,147.633,134.858,157.987,100.0
2026-06-21 22:00:00,22,136.367,125.329,146.458,100.0
2026-06-21 23:00:00,23,126.076,112.993,141.166,100.0
2026-06-22 00:00:00,0,114.575,102.2,128.787,100.0
2026-06-22 01:00:00,1,108.942,96.636,123.836,100.0
2026-06-22 02:00:00,2,108.131,96.063,122.773,100.0
2026-06-22 03:00:00,3,106.412,93.207,120.552,100.0
2026-06-22 04:00:00,4,104.445,93.004,116.212,100.0
2026-06-22 05:00:00,5,103.988,90.964,116.326,100.0
2026-06-22 06:00:00,6,106.656,93.969,119.975,100.0
2026-06-22 07:00:00,7,122.958,110.374,137.974,100.0
2026-06-22 08:00:00,8,124.741,109.168,143.971,100.0
2026-06-22 09:00:00,9,112.422,100.896,128.708,100.0
2026-06-22 10:00:00,10,92.699,79.915,108.763,100.0
2026-06-22 11:00:00,11,78.668,67.146,95.526,100.0
2026-06-22 12:00:00,12,75.319,64.068,90.784,100.0
2026-06-22 13:00:00,13,60.939,49.519,74.556,100.0
2026-06-22 14:00:00,14,55.972,44.255,68.472,100.0
2026-06-22 15:00:00,15,49.907,39.378,60.326,100.0
2026-06-22 16:00:00,16,52.16,41.397,64.787,100.0
2026-06-22 17:00:00,17,67.06,55.612,82.073,100.0
2026-06-22 18:00:00,18,76.963,63.94,90.891,100.0
2026-06-22 19:00:00,19,126.176,112.568,138.074,100.0
2026-06-22 20:00:00,20,144.52,131.763,154.627,100.0
2026-06-22 21:00:00,21,149.169,136.394,159.523,100.0
2026-06-22 22:00:00,22,135.174,124.136,145.265,100.0
2026-06-22 23:00:00,23,124.504,111.421,139.594,100.0
2026-06-23 00:00:00,0,112.242,99.867,126.455,100.0
2026-06-23 01:00:00,1,107.623,95.317,122.518,100.0
2026-06-23 02:00:00,2,105.988,93.92,120.63,100.0
2026-06-23 03:00:00,3,105.216,92.011,119.356,100.0
2026-06-23 04:00:00,4,103.018,91.577,114.785,100.0
2026-06-23 05:00:00,5,102.454,89.43,114.792,100.0
2026-06-23 06:00:00,6,105.174,92.488,118.494,100.0
2026-06-23 07:00:00,7,122.575,109.991,137.59,100.0
2026-06-23 08:00:00,8,124.757,109.184,143.987,100.0
2026-06-23 09:00:00,9,113.346,101.82,129.632,100.0
2026-06-23 10:00:00,10,94.901,82.117,110.965,100.0
2026-06-23 11:00:00,11,81.264,69.742,98.122,100.0
2026-06-23 12:00:00,12,77.508,66.258,92.974,100.0
2026-06-23 13:00:00,13,62.418,50.998,76.035,100.0
2026-06-23 14:00:00,14,57.487,45.771,69.988,100.0
2026-06-23 15:00:00,15,52.897,42.367,63.315,100.0
2026-06-23 16:00:00,16,54.646,43.882,67.273,100.0
2026-06-23 17:00:00,17,69.873,58.425,84.886,100.0
2026-06-23 18:00:00,18,78.505,65.482,92.432,100.0
2026-06-23 19:00:00,19,127.019,113.411,138.917,100.0
2026-06-23 20:00:00,20,146.211,133.455,156.318,100.0
2026-06-23 21:00:00,21,148.737,135.962,159.091,100.0
2026-06-23 22:00:00,22,133.495,122.457,143.586,100.0
2026-06-23 23:00:00,23,123.527,110.444,138.617,100.0
2026-06-24 00:00:00,0,110.863,98.488,125.076,100.0
2026-06-24 01:00:00,1,106.585,94.279,121.48,100.0
2026-06-24 02:00:00,2,105.034,92.966,119.676,100.0
2026-06-24 03:00:00,3,104.368,91.164,118.509,100.0
2026-06-24 04:00:00,4,101.339,89.898,113.106,100.0
2026-06-24 05:00:00,5,101.076,88.052,113.414,100.0
2026-06-24 06:00:00,6,102.735,90.049,116.055,100.0
2026-06-24 07:00:00,7,121.662,109.078,136.678,100.0
2026-06-24 08:00:00,8,123.883,108.31,143.113,100.0
2026-06-24 09:00:00,9,112.416,100.89,128.702,100.0
2026-06-24 10:00:00,10,95.12,82.336,111.184,100.0
2026-06-24 11:00:00,11,81.897,70.375,98.755,100.0
2026-06-24 12:00:00,12,78.785,67.535,94.251,100.0
2026-06-24 13:00:00,13,63.444,52.024,77.06,100.0
2026-06-24 14:00:00,14,58.974,47.257,71.475,100.0
2026-06-24 15:00:00,15,53.048,42.518,63.467,100.0
2026-06-24 16:00:00,16,55.308,44.544,67.935,100.0
2026-06-24 17:00:00,17,71.057,59.609,86.069,100.0
2026-06-24 18:00:00,18,78.3,65.277,92.227,100.0
2026-06-24 19:00:00,19,128.348,114.74,140.246,100.0
2026-06-24 20:00:00,20,147.284,134.527,157.391,100.0
2026-06-24 21:00:00,21,148.61,135.835,158.964,100.0
2026-06-24 22:00:00,22,133.177,122.139,143.268,100.0
2026-06-24 23:00:00,23,123.119,110.036,138.209,100.0
2026-06-25 00:00:00,0,110.416,98.041,124.629,100.0
2026-06-25 01:00:00,1,105.848,93.543,120.743,100.0
2026-06-25 02:00:00,2,104.539,92.471,119.181,100.0
2026-06-25 03:00:00,3,104.126,90.922,118.267,100.0
2026-06-25 04:00:00,4,100.739,89.298,112.506,100.0
2026-06-25 05:00:00,5,100.35,87.326,112.688,100.0
2026-06-25 06:00:00,6,102.132,89.445,115.451,100.0
2026-06-25 07:00:00,7,121.316,108.732,136.332,100.0
2026-06-25 08:00:00,8,124.036,108.463,143.266,100.0
2026-06-25 09:00:00,9,112.825,101.299,129.111,100.0
2026-06-25 10:00:00,10,95.82,83.036,111.884,100.0
2026-06-25 11:00:00,11,82.804,71.282,99.661,100.0
2026-06-25 12:00:00,12,78.749,67.498,94.214,100.0
2026-06-25 13:00:00,13,62.911,51.49,76.527,100.0
2026-06-25 14:00:00,14,57.644,45.927,70.145,100.0
2026-06-25 15:00:00,15,51.96,41.431,62.379,100.0
2026-06-25 16:00:00,16,54.946,44.183,67.573,100.0
2026-06-25 17:00:00,17,71.411,59.963,86.424,100.0
2026-06-25 18:00:00,18,78.93,65.906,92.857,100.0
2026-06-25 19:00:00,19,129.354,115.745,141.252,100.0
2026-06-25 20:00:00,20,148.051,135.294,158.157,100.0
2026-06-25 21:00:00,21,148.051,135.276,158.405,100.0
2026-06-25 22:00:00,22,132.708,121.67,142.798,100.0
2026-06-25 23:00:00,23,122.787,109.704,137.877,100.0
2026-06-26 00:00:00,0,110.006,97.631,124.219,100.0
2026-06-26 01:00:00,1,105.68,93.374,120.575,100.0
2026-06-26 02:00:00,2,104.541,92.474,119.184,100.0
2026-06-26 03:00:00,3,103.976,90.772,118.116,100.0
2026-06-26 04:00:00,4,100.65,89.209,112.416,100.0
2026-06-26 05:00:00,5,100.386,87.362,112.724,100.0
2026-06-26 06:00:00,6,101.664,88.977,114.983,100.0
2026-06-26 07:00:00,7,121.195,108.61,136.21,100.0
2026-06-26 08:00:00,8,124.111,108.537,143.34,100.0
2026-06-26 09:00:00,9,113.375,101.849,129.661,100.0
2026-06-26 10:00:00,10,96.095,83.311,112.159,100.0
2026-06-26 11:00:00,11,83.336,71.815,100.194,100.0
2026-06-26 12:00:00,12,78.993,67.742,94.458,100.0
2026-06-26 13:00:00,13,63.878,52.458,77.495,100.0
2026-06-26 14:00:00,14,58.323,46.606,70.823,100.0
2026-06-26 15:00:00,15,51.483,40.954,61.902,100.0
2026-06-26 16:00:00,16,54.683,43.919,67.31,100.0
2026-06-26 17:00:00,17,71.17,59.722,86.183,100.0
2026-06-26 18:00:00,18,79.107,66.084,93.035,100.0
2026-06-26 19:00:00,19,130.072,116.464,141.97,100.0
2026-06-26 20:00:00,20,148.677,135.921,158.784,100.0
2026-06-26 21:00:00,21,147.963,135.188,158.317,100.0
2026-06-26 22:00:00,22,132.259,121.221,142.35,100.0
2026-06-26 23:00:00,23,122.594,109.511,137.684,100.0
