datetime,hour,point_forecast,lower_80ci,upper_80ci,lag_data_quality
2026-05-31 00:00:00,0,94.358,81.983,108.571,100.0
2026-05-31 01:00:00,1,91.371,79.066,106.266,100.0
2026-05-31 02:00:00,2,88.115,76.047,102.758,100.0
2026-05-31 03:00:00,3,85.044,71.839,99.184,100.0
2026-05-31 04:00:00,4,85.469,74.028,97.235,100.0
2026-05-31 05:00:00,5,85.184,72.16,97.522,100.0
2026-05-31 06:00:00,6,78.284,65.597,91.603,100.0
2026-05-31 07:00:00,7,80.636,68.052,95.652,100.0
2026-05-31 08:00:00,8,73.376,57.802,92.605,100.0
2026-05-31 09:00:00,9,51.605,40.079,67.891,100.0
2026-05-31 10:00:00,10,41.702,28.919,57.767,100.0
2026-05-31 11:00:00,11,31.984,20.462,48.842,100.0
2026-05-31 12:00:00,12,29.008,17.757,44.473,100.0
2026-05-31 13:00:00,13,21.318,9.898,34.934,100.0
2026-05-31 14:00:00,14,24.116,12.399,36.617,100.0
2026-05-31 15:00:00,15,19.43,8.9,29.848,100.0
2026-05-31 16:00:00,16,7.659,-3.105,20.286,100.0
2026-05-31 17:00:00,17,18.906,7.458,33.918,100.0
2026-05-31 18:00:00,18,33.701,20.677,47.628,100.0
2026-05-31 19:00:00,19,74.401,60.792,86.299,100.0
2026-05-31 20:00:00,20,94.013,81.256,104.12,100.0
2026-05-31 21:00:00,21,117.947,105.171,128.301,100.0
2026-05-31 22:00:00,22,117.684,106.646,127.775,100.0
2026-05-31 23:00:00,23,113.893,100.81,128.983,100.0
2026-06-01 00:00:00,0,91.462,79.087,105.675,100.0
2026-06-01 01:00:00,1,85.954,73.649,100.849,100.0
2026-06-01 02:00:00,2,82.1,70.033,96.743,100.0
2026-06-01 03:00:00,3,76.911,63.707,91.052,100.0
2026-06-01 04:00:00,4,76.286,64.845,88.053,100.0
2026-06-01 05:00:00,5,76.02,62.996,88.358,100.0
2026-06-01 06:00:00,6,72.821,60.135,86.141,100.0
2026-06-01 07:00:00,7,77.429,64.845,92.445,100.0
2026-06-01 08:00:00,8,74.098,58.525,93.328,100.0
2026-06-01 09:00:00,9,52.517,40.991,68.804,100.0
2026-06-01 10:00:00,10,41.963,29.18,58.028,100.0
2026-06-01 11:00:00,11,30.999,19.478,47.857,100.0
2026-06-01 12:00:00,12,29.857,18.606,45.322,100.0
2026-06-01 13:00:00,13,21.49,10.07,35.106,100.0
2026-06-01 14:00:00,14,22.52,10.804,35.021,100.0
2026-06-01 15:00:00,15,17.036,6.506,27.455,100.0
2026-06-01 16:00:00,16,4.917,-5.0,17.544,100.0
2026-06-01 17:00:00,17,13.903,2.455,28.915,100.0
2026-06-01 18:00:00,18,30.851,17.828,44.778,100.0
2026-06-01 19:00:00,19,72.896,59.288,84.794,100.0
2026-06-01 20:00:00,20,93.151,80.395,103.258,100.0
2026-06-01 21:00:00,21,116.473,103.697,126.826,100.0
2026-06-01 22:00:00,22,114.715,103.677,124.806,100.0
2026-06-01 23:00:00,23,110.526,97.443,125.616,100.0
2026-06-02 00:00:00,0,92.895,80.52,107.107,100.0
2026-06-02 01:00:00,1,84.726,72.42,99.621,100.0
2026-06-02 02:00:00,2,82.889,70.822,97.532,100.0
2026-06-02 03:00:00,3,78.261,65.057,92.401,100.0
2026-06-02 04:00:00,4,78.316,66.875,90.082,100.0
2026-06-02 05:00:00,5,77.289,64.265,89.627,100.0
2026-06-02 06:00:00,6,73.52,60.834,86.84,100.0
2026-06-02 07:00:00,7,78.709,66.125,93.725,100.0
2026-06-02 08:00:00,8,76.312,60.739,95.542,100.0
2026-06-02 09:00:00,9,54.839,43.313,71.125,100.0
2026-06-02 10:00:00,10,42.373,29.589,58.437,100.0
2026-06-02 11:00:00,11,31.778,20.256,48.635,100.0
2026-06-02 12:00:00,12,30.845,19.595,46.311,100.0
2026-06-02 13:00:00,13,22.56,11.14,36.177,100.0
2026-06-02 14:00:00,14,23.371,11.654,35.871,100.0
2026-06-02 15:00:00,15,17.013,6.484,27.432,100.0
2026-06-02 16:00:00,16,4.957,-5.0,17.584,100.0
2026-06-02 17:00:00,17,13.959,2.511,28.971,100.0
2026-06-02 18:00:00,18,31.607,18.584,45.535,100.0
2026-06-02 19:00:00,19,74.112,60.504,86.01,100.0
2026-06-02 20:00:00,20,95.158,82.402,105.265,100.0
2026-06-02 21:00:00,21,117.286,104.511,127.64,100.0
2026-06-02 22:00:00,22,114.413,103.375,124.503,100.0
2026-06-02 23:00:00,23,110.517,97.433,125.607,100.0
2026-06-03 00:00:00,0,93.178,80.803,107.391,100.0
2026-06-03 01:00:00,1,84.905,72.6,99.8,100.0
2026-06-03 02:00:00,2,82.391,70.324,97.034,100.0
