datetime,hour,point_forecast,lower_80ci,upper_80ci,lag_data_quality
2026-08-17 00:00:00,0,159.441,147.066,173.654,100.0
2026-08-17 01:00:00,1,157.665,145.359,172.559,100.0
2026-08-17 02:00:00,2,148.391,136.323,163.034,100.0
2026-08-17 03:00:00,3,149.106,135.901,163.246,100.0
2026-08-17 04:00:00,4,153.747,142.306,165.514,100.0
2026-08-17 05:00:00,5,152.576,139.552,164.914,100.0
2026-08-17 06:00:00,6,148.07,135.384,161.39,100.0
2026-08-17 07:00:00,7,149.708,137.123,164.723,100.0
2026-08-17 08:00:00,8,146.123,130.55,165.353,100.0
2026-08-17 09:00:00,9,118.763,107.237,135.049,100.0
2026-08-17 10:00:00,10,94.847,82.063,110.911,100.0
2026-08-17 11:00:00,11,86.631,75.109,103.489,100.0
2026-08-17 12:00:00,12,74.888,63.638,90.354,100.0
2026-08-17 13:00:00,13,63.279,51.859,76.896,100.0
2026-08-17 14:00:00,14,62.721,51.005,75.222,100.0
2026-08-17 15:00:00,15,54.752,44.222,65.171,100.0
2026-08-17 16:00:00,16,45.998,35.234,58.625,100.0
2026-08-17 17:00:00,17,74.873,63.426,89.886,100.0
2026-08-17 18:00:00,18,97.792,84.769,111.719,100.0
2026-08-17 19:00:00,19,153.295,139.687,165.194,100.0
2026-08-17 20:00:00,20,176.598,163.842,186.705,100.0
2026-08-17 21:00:00,21,188.445,175.669,198.799,100.0
2026-08-17 22:00:00,22,169.107,158.07,179.198,100.0
2026-08-17 23:00:00,23,159.659,146.576,174.749,100.0
2026-08-18 00:00:00,0,141.5,129.125,155.712,100.0
2026-08-18 01:00:00,1,133.477,121.171,148.372,100.0
2026-08-18 02:00:00,2,127.672,115.604,142.314,100.0
2026-08-18 03:00:00,3,124.418,111.214,138.559,100.0
2026-08-18 04:00:00,4,125.951,114.509,137.717,100.0
2026-08-18 05:00:00,5,127.148,114.124,139.486,100.0
2026-08-18 06:00:00,6,129.078,116.391,142.397,100.0
2026-08-18 07:00:00,7,135.114,122.53,150.13,100.0
2026-08-18 08:00:00,8,136.016,120.442,155.245,100.0
2026-08-18 09:00:00,9,111.54,100.014,127.826,100.0
2026-08-18 10:00:00,10,93.097,80.314,109.162,100.0
2026-08-18 11:00:00,11,86.928,75.406,103.785,100.0
2026-08-18 12:00:00,12,74.648,63.398,90.114,100.0
2026-08-18 13:00:00,13,66.853,55.433,80.47,100.0
2026-08-18 14:00:00,14,67.142,55.426,79.643,100.0
2026-08-18 15:00:00,15,59.65,49.12,70.068,100.0
2026-08-18 16:00:00,16,53.745,42.982,66.372,100.0
2026-08-18 17:00:00,17,81.901,70.453,96.914,100.0
