datetime,hour,point_forecast,lower_80ci,upper_80ci,lag_data_quality
2026-06-04 00:00:00,0,96.969,84.594,111.182,100.0
2026-06-04 01:00:00,1,100.705,88.399,115.6,100.0
2026-06-04 02:00:00,2,94.101,82.034,108.744,100.0
2026-06-04 03:00:00,3,90.132,76.928,104.273,100.0
2026-06-04 04:00:00,4,90.923,79.482,102.689,100.0
2026-06-04 05:00:00,5,90.756,77.732,103.094,100.0
2026-06-04 06:00:00,6,83.233,70.546,96.552,100.0
2026-06-04 07:00:00,7,94.628,82.044,109.644,100.0
2026-06-04 08:00:00,8,91.04,75.466,110.269,100.0
2026-06-04 09:00:00,9,65.243,53.717,81.53,100.0
2026-06-04 10:00:00,10,51.469,38.686,67.533,100.0
2026-06-04 11:00:00,11,42.478,30.956,59.336,100.0
2026-06-04 12:00:00,12,32.058,20.808,47.524,100.0
2026-06-04 13:00:00,13,21.154,9.734,34.771,100.0
2026-06-04 14:00:00,14,16.88,5.163,29.38,100.0
2026-06-04 15:00:00,15,7.704,-2.825,18.123,100.0
2026-06-04 16:00:00,16,-1.311,-5.0,11.316,100.0
2026-06-04 17:00:00,17,6.316,-5.0,21.329,100.0
2026-06-04 18:00:00,18,8.044,-4.98,21.971,100.0
2026-06-04 19:00:00,19,53.599,39.991,65.497,100.0
2026-06-04 20:00:00,20,97.669,84.913,107.776,100.0
2026-06-04 21:00:00,21,129.316,116.54,139.669,100.0
2026-06-04 22:00:00,22,116.594,105.556,126.685,100.0
2026-06-04 23:00:00,23,104.686,91.603,119.776,100.0
2026-06-05 00:00:00,0,88.002,75.627,102.215,100.0
2026-06-05 01:00:00,1,85.867,73.561,100.761,100.0
2026-06-05 02:00:00,2,84.253,72.186,98.896,100.0
2026-06-05 03:00:00,3,78.758,65.554,92.899,100.0
2026-06-05 04:00:00,4,79.49,68.049,91.256,100.0
2026-06-05 05:00:00,5,78.857,65.833,91.195,100.0
2026-06-05 06:00:00,6,75.958,63.271,89.277,100.0
2026-06-05 07:00:00,7,87.792,75.208,102.808,100.0
2026-06-05 08:00:00,8,88.227,72.654,107.457,100.0
2026-06-05 09:00:00,9,67.344,55.818,83.63,100.0
2026-06-05 10:00:00,10,51.764,38.98,67.828,100.0
2026-06-05 11:00:00,11,41.003,29.482,57.861,100.0
2026-06-05 12:00:00,12,32.597,21.346,48.062,100.0
2026-06-05 13:00:00,13,20.994,9.574,34.611,100.0
2026-06-05 14:00:00,14,17.44,5.724,29.941,100.0
2026-06-05 15:00:00,15,11.131,0.602,21.55,100.0
2026-06-05 16:00:00,16,-0.712,-5.0,11.915,100.0
2026-06-05 17:00:00,17,6.61,-4.838,21.623,100.0
2026-06-05 18:00:00,18,12.198,-0.825,26.126,100.0
2026-06-05 19:00:00,19,64.946,51.338,76.844,100.0
2026-06-05 20:00:00,20,103.887,91.131,113.994,100.0
2026-06-05 21:00:00,21,127.562,114.786,137.916,100.0
2026-06-05 22:00:00,22,112.784,101.746,122.874,100.0
2026-06-05 23:00:00,23,104.51,91.427,119.6,100.0
2026-06-06 00:00:00,0,86.778,74.403,100.991,100.0
2026-06-06 01:00:00,1,85.706,73.401,100.601,100.0
2026-06-06 02:00:00,2,82.539,70.471,97.182,100.0
2026-06-06 03:00:00,3,77.243,64.038,91.383,100.0
2026-06-06 04:00:00,4,77.6,66.159,89.367,100.0
2026-06-06 05:00:00,5,77.512,64.488,89.85,100.0
2026-06-06 06:00:00,6,73.455,60.769,86.775,100.0
2026-06-06 07:00:00,7,86.036,73.452,101.052,100.0
2026-06-06 08:00:00,8,84.5,68.927,103.73,100.0
2026-06-06 09:00:00,9,65.614,54.088,81.9,100.0
2026-06-06 10:00:00,10,52.491,39.708,68.556,100.0
2026-06-06 11:00:00,11,41.663,30.141,58.52,100.0
2026-06-06 12:00:00,12,33.527,22.276,48.992,100.0
2026-06-06 13:00:00,13,20.468,9.048,34.084,100.0
2026-06-06 14:00:00,14,17.439,5.722,29.94,100.0
2026-06-06 15:00:00,15,10.908,0.378,21.326,100.0
2026-06-06 16:00:00,16,-2.778,-5.0,9.849,100.0
2026-06-06 17:00:00,17,5.248,-5.0,20.261,100.0
2026-06-06 18:00:00,18,11.041,-1.983,24.968,100.0
2026-06-06 19:00:00,19,64.194,50.585,76.092,100.0
2026-06-06 20:00:00,20,102.127,89.371,112.234,100.0
2026-06-06 21:00:00,21,126.03,113.254,136.384,100.0
2026-06-06 22:00:00,22,112.466,101.428,122.557,100.0
2026-06-06 23:00:00,23,102.224,89.14,117.314,100.0
2026-06-07 00:00:00,0,86.836,74.461,101.048,100.0
2026-06-07 01:00:00,1,85.571,73.265,100.465,100.0
2026-06-07 02:00:00,2,82.248,70.18,96.891,100.0
2026-06-07 03:00:00,3,77.295,64.091,91.436,100.0
2026-06-07 04:00:00,4,77.107,65.666,88.874,100.0
2026-06-07 05:00:00,5,76.297,63.273,88.635,100.0
2026-06-07 06:00:00,6,73.288,60.601,86.607,100.0
2026-06-07 07:00:00,7,86.764,74.18,101.779,100.0
2026-06-07 08:00:00,8,86.383,70.81,105.613,100.0
2026-06-07 09:00:00,9,65.061,53.535,81.347,100.0
2026-06-07 10:00:00,10,53.354,40.571,69.419,100.0
2026-06-07 11:00:00,11,41.114,29.593,57.972,100.0
2026-06-07 12:00:00,12,34.927,23.676,50.392,100.0
2026-06-07 13:00:00,13,21.24,9.82,34.857,100.0
2026-06-07 14:00:00,14,18.069,6.352,30.57,100.0
2026-06-07 15:00:00,15,11.242,0.712,21.661,100.0
2026-06-07 16:00:00,16,-1.135,-5.0,11.492,100.0
2026-06-07 17:00:00,17,5.076,-5.0,20.089,100.0
2026-06-07 18:00:00,18,11.726,-1.297,25.654,100.0
2026-06-07 19:00:00,19,67.929,54.321,79.827,100.0
2026-06-07 20:00:00,20,105.075,92.319,115.182,100.0
2026-06-07 21:00:00,21,126.698,113.922,137.052,100.0
2026-06-07 22:00:00,22,111.076,100.038,121.167,100.0
2026-06-07 23:00:00,23,102.293,89.21,117.383,100.0
2026-06-08 00:00:00,0,86.631,74.256,100.844,100.0
2026-06-08 01:00:00,1,85.305,72.999,100.2,100.0
2026-06-08 02:00:00,2,81.914,69.847,96.557,100.0
2026-06-08 03:00:00,3,77.269,64.064,91.409,100.0
2026-06-08 04:00:00,4,76.517,65.076,88.284,100.0
2026-06-08 05:00:00,5,76.537,63.513,88.874,100.0
2026-06-08 06:00:00,6,73.15,60.463,86.47,100.0
2026-06-08 07:00:00,7,86.661,74.077,101.677,100.0
2026-06-08 08:00:00,8,88.213,72.639,107.442,100.0
2026-06-08 09:00:00,9,67.565,56.039,83.851,100.0
2026-06-08 10:00:00,10,54.627,41.844,70.692,100.0
2026-06-08 11:00:00,11,41.679,30.157,58.537,100.0
2026-06-08 12:00:00,12,34.865,23.614,50.33,100.0
2026-06-08 13:00:00,13,20.224,8.804,33.841,100.0
2026-06-08 14:00:00,14,17.877,6.16,30.377,100.0
2026-06-08 15:00:00,15,11.36,0.83,21.779,100.0
2026-06-08 16:00:00,16,-2.493,-5.0,10.134,100.0
2026-06-08 17:00:00,17,5.377,-5.0,20.389,100.0
2026-06-08 18:00:00,18,13.124,0.1,27.051,100.0
2026-06-08 19:00:00,19,69.66,56.052,81.558,100.0
2026-06-08 20:00:00,20,105.519,92.763,115.626,100.0
2026-06-08 21:00:00,21,126.686,113.911,137.04,100.0
2026-06-08 22:00:00,22,111.185,100.147,121.276,100.0
2026-06-08 23:00:00,23,101.759,88.676,116.849,100.0
2026-06-09 00:00:00,0,86.384,74.009,100.596,100.0
2026-06-09 01:00:00,1,84.828,72.522,99.723,100.0
2026-06-09 02:00:00,2,81.776,69.709,96.419,100.0
2026-06-09 03:00:00,3,76.885,63.68,91.025,100.0
2026-06-09 04:00:00,4,76.076,64.635,87.843,100.0
2026-06-09 05:00:00,5,76.372,63.348,88.71,100.0
2026-06-09 06:00:00,6,72.87,60.184,86.19,100.0
2026-06-09 07:00:00,7,86.418,73.834,101.434,100.0
2026-06-09 08:00:00,8,86.085,70.512,105.315,100.0
2026-06-09 09:00:00,9,67.091,55.565,83.377,100.0
2026-06-09 10:00:00,10,54.37,41.587,70.434,100.0
2026-06-09 11:00:00,11,41.985,30.463,58.843,100.0
2026-06-09 12:00:00,12,35.062,23.812,50.528,100.0
2026-06-09 13:00:00,13,19.836,8.416,33.453,100.0
2026-06-09 14:00:00,14,18.185,6.469,30.686,100.0
2026-06-09 15:00:00,15,11.24,0.71,21.659,100.0
2026-06-09 16:00:00,16,-2.497,-5.0,10.13,100.0
2026-06-09 17:00:00,17,4.956,-5.0,19.968,100.0
2026-06-09 18:00:00,18,11.223,-1.8,25.151,100.0
2026-06-09 19:00:00,19,67.194,53.586,79.092,100.0
2026-06-09 20:00:00,20,105.617,92.861,115.724,100.0
2026-06-09 21:00:00,21,126.047,113.271,136.401,100.0
2026-06-09 22:00:00,22,110.184,99.146,120.274,100.0
2026-06-09 23:00:00,23,101.567,88.484,116.657,100.0
2026-06-10 00:00:00,0,86.146,73.771,100.359,100.0
2026-06-10 01:00:00,1,84.871,72.565,99.765,100.0
2026-06-10 02:00:00,2,81.547,69.48,96.19,100.0
2026-06-10 03:00:00,3,76.908,63.704,91.048,100.0
2026-06-10 04:00:00,4,76.061,64.62,87.827,100.0
2026-06-10 05:00:00,5,76.298,63.274,88.636,100.0
2026-06-10 06:00:00,6,72.498,59.811,85.817,100.0
2026-06-10 07:00:00,7,86.16,73.576,101.176,100.0
2026-06-10 08:00:00,8,87.337,71.763,106.566,100.0
2026-06-10 09:00:00,9,67.33,55.804,83.616,100.0
2026-06-10 10:00:00,10,55.55,42.766,71.614,100.0
2026-06-10 11:00:00,11,42.959,31.437,59.816,100.0
2026-06-10 12:00:00,12,36.249,24.998,51.714,100.0
2026-06-10 13:00:00,13,21.014,9.594,34.63,100.0
2026-06-10 14:00:00,14,18.518,6.801,31.019,100.0
2026-06-10 15:00:00,15,11.601,1.072,22.02,100.0
2026-06-10 16:00:00,16,-3.294,-5.0,9.333,100.0
2026-06-10 17:00:00,17,5.01,-5.0,20.022,100.0
2026-06-10 18:00:00,18,11.402,-1.621,25.329,100.0
2026-06-10 19:00:00,19,68.47,54.862,80.368,100.0
2026-06-10 20:00:00,20,108.341,95.585,118.448,100.0
2026-06-10 21:00:00,21,127.357,114.582,137.711,100.0
2026-06-10 22:00:00,22,110.408,99.37,120.499,100.0
2026-06-10 23:00:00,23,101.723,88.64,116.813,100.0
