datetime,hour,point_forecast,lower_80ci,upper_80ci,lag_data_quality
2026-07-20 00:00:00,0,134.948,122.573,149.161,100.0
2026-07-20 01:00:00,1,129.25,116.944,144.145,100.0
2026-07-20 02:00:00,2,127.538,115.471,142.181,100.0
2026-07-20 03:00:00,3,124.15,110.945,138.29,100.0
2026-07-20 04:00:00,4,122.895,111.454,134.661,100.0
2026-07-20 05:00:00,5,130.623,117.599,142.961,100.0
2026-07-20 06:00:00,6,121.177,108.491,134.497,100.0
2026-07-20 07:00:00,7,121.107,108.523,136.122,100.0
2026-07-20 08:00:00,8,111.546,95.972,130.775,100.0
2026-07-20 09:00:00,9,76.732,65.206,93.018,100.0
2026-07-20 10:00:00,10,56.68,43.897,72.744,100.0
2026-07-20 11:00:00,11,44.428,32.906,61.286,100.0
2026-07-20 12:00:00,12,39.819,28.569,55.285,100.0
2026-07-20 13:00:00,13,31.113,19.693,44.729,100.0
2026-07-20 14:00:00,14,27.048,15.332,39.549,100.0
2026-07-20 15:00:00,15,14.37,3.841,24.789,100.0
2026-07-20 16:00:00,16,0.53,-5.0,13.157,100.0
2026-07-20 17:00:00,17,-2.037,-5.0,12.976,100.0
2026-07-20 18:00:00,18,4.041,-5.0,17.968,100.0
2026-07-20 19:00:00,19,44.22,30.612,56.118,100.0
2026-07-20 20:00:00,20,121.554,108.797,131.66,100.0
2026-07-20 21:00:00,21,143.577,130.802,153.931,100.0
2026-07-20 22:00:00,22,156.532,145.494,166.622,100.0
2026-07-20 23:00:00,23,144.493,131.409,159.583,100.0
2026-07-21 00:00:00,0,127.059,114.685,141.272,100.0
2026-07-21 01:00:00,1,117.239,104.933,132.134,100.0
2026-07-21 02:00:00,2,118.106,106.039,132.749,100.0
2026-07-21 03:00:00,3,112.303,99.099,126.443,100.0
2026-07-21 04:00:00,4,110.934,99.493,122.701,100.0
2026-07-21 05:00:00,5,118.467,105.443,130.805,100.0
2026-07-21 06:00:00,6,112.324,99.638,125.644,100.0
2026-07-21 07:00:00,7,114.477,101.892,129.492,100.0
2026-07-21 08:00:00,8,108.326,92.752,127.555,100.0
2026-07-21 09:00:00,9,85.971,74.445,102.257,100.0
2026-07-21 10:00:00,10,62.494,49.711,78.558,100.0
2026-07-21 11:00:00,11,49.259,37.737,66.116,100.0
2026-07-21 12:00:00,12,42.74,31.489,58.205,100.0
2026-07-21 13:00:00,13,32.7,21.28,46.316,100.0
2026-07-21 14:00:00,14,28.647,16.93,41.147,100.0
2026-07-21 15:00:00,15,17.085,6.556,27.504,100.0
2026-07-21 16:00:00,16,2.099,-5.0,14.726,100.0
2026-07-21 17:00:00,17,-4.124,-5.0,10.889,100.0
