datetime,hour,point_forecast,lower_80ci,upper_80ci,lag_data_quality
2026-07-12 00:00:00,0,126.579,114.204,140.791,100.0
2026-07-12 01:00:00,1,121.145,108.84,136.04,100.0
2026-07-12 02:00:00,2,121.253,109.186,135.896,100.0
2026-07-12 03:00:00,3,116.282,103.078,130.423,100.0
2026-07-12 04:00:00,4,116.245,104.804,128.011,100.0
2026-07-12 05:00:00,5,119.914,106.89,132.252,100.0
2026-07-12 06:00:00,6,113.981,101.294,127.3,100.0
2026-07-12 07:00:00,7,113.617,101.033,128.633,100.0
2026-07-12 08:00:00,8,105.531,89.957,124.76,100.0
2026-07-12 09:00:00,9,75.985,64.459,92.271,100.0
2026-07-12 10:00:00,10,61.328,48.544,77.392,100.0
2026-07-12 11:00:00,11,51.99,40.468,68.848,100.0
2026-07-12 12:00:00,12,49.718,38.467,65.183,100.0
2026-07-12 13:00:00,13,43.542,32.122,57.159,100.0
2026-07-12 14:00:00,14,38.269,26.552,50.769,100.0
2026-07-12 15:00:00,15,26.083,15.554,36.502,100.0
2026-07-12 16:00:00,16,17.622,6.858,30.249,100.0
2026-07-12 17:00:00,17,27.996,16.548,43.009,100.0
2026-07-12 18:00:00,18,41.747,28.724,55.675,100.0
2026-07-12 19:00:00,19,91.175,77.567,103.073,100.0
2026-07-12 20:00:00,20,122.619,109.862,132.725,100.0
2026-07-12 21:00:00,21,154.922,142.147,165.276,100.0
2026-07-12 22:00:00,22,151.285,140.247,161.375,100.0
2026-07-12 23:00:00,23,144.72,131.637,159.81,100.0
2026-07-13 00:00:00,0,120.662,108.287,134.874,100.0
2026-07-13 01:00:00,1,112.154,99.848,127.049,100.0
2026-07-13 02:00:00,2,112.047,99.979,126.69,100.0
2026-07-13 03:00:00,3,104.176,90.971,118.316,100.0
2026-07-13 04:00:00,4,104.434,92.993,116.2,100.0
2026-07-13 05:00:00,5,107.075,94.051,119.413,100.0
2026-07-13 06:00:00,6,101.324,88.637,114.643,100.0
2026-07-13 07:00:00,7,106.331,93.747,121.347,100.0
2026-07-13 08:00:00,8,105.275,89.701,124.504,100.0
2026-07-13 09:00:00,9,82.21,70.684,98.496,100.0
2026-07-13 10:00:00,10,66.616,53.833,82.68,100.0
2026-07-13 11:00:00,11,56.48,44.959,73.338,100.0
2026-07-13 12:00:00,12,52.495,41.244,67.96,100.0
2026-07-13 13:00:00,13,44.554,33.133,58.17,100.0
2026-07-13 14:00:00,14,42.183,30.466,54.683,100.0
2026-07-13 15:00:00,15,31.645,21.116,42.064,100.0
2026-07-13 16:00:00,16,21.511,10.747,34.138,100.0
2026-07-13 17:00:00,17,32.024,20.576,47.037,100.0
2026-07-13 18:00:00,18,40.417,27.394,54.344,100.0
2026-07-13 19:00:00,19,92.053,78.445,103.951,100.0
2026-07-13 20:00:00,20,123.542,110.785,133.648,100.0
2026-07-13 21:00:00,21,153.9,141.125,164.254,100.0
2026-07-13 22:00:00,22,147.946,136.908,158.037,100.0
2026-07-13 23:00:00,23,141.332,128.249,156.422,100.0
2026-07-14 00:00:00,0,119.468,107.093,133.68,100.0
2026-07-14 01:00:00,1,109.785,97.48,124.68,100.0
2026-07-14 02:00:00,2,110.005,97.937,124.648,100.0
2026-07-14 03:00:00,3,101.478,88.274,115.619,100.0
2026-07-14 04:00:00,4,101.454,90.013,113.221,100.0
2026-07-14 05:00:00,5,104.218,91.194,116.556,100.0
2026-07-14 06:00:00,6,98.567,85.881,111.887,100.0
2026-07-14 07:00:00,7,107.586,95.002,122.602,100.0
2026-07-14 08:00:00,8,105.452,89.878,124.682,100.0
2026-07-14 09:00:00,9,85.576,74.05,101.862,100.0
2026-07-14 10:00:00,10,67.683,54.899,83.747,100.0
2026-07-14 11:00:00,11,58.015,46.494,74.873,100.0
2026-07-14 12:00:00,12,52.481,41.231,67.947,100.0
2026-07-14 13:00:00,13,44.459,33.039,58.076,100.0
2026-07-14 14:00:00,14,42.042,30.326,54.543,100.0
2026-07-14 15:00:00,15,30.66,20.13,41.078,100.0
2026-07-14 16:00:00,16,21.914,11.15,34.541,100.0
2026-07-14 17:00:00,17,31.055,19.607,46.068,100.0
2026-07-14 18:00:00,18,40.615,27.591,54.542,100.0
2026-07-14 19:00:00,19,92.567,78.958,104.465,100.0
2026-07-14 20:00:00,20,124.913,112.157,135.02,100.0
2026-07-14 21:00:00,21,154.657,141.882,165.011,100.0
2026-07-14 22:00:00,22,147.175,136.137,157.265,100.0
2026-07-14 23:00:00,23,140.179,127.096,155.27,100.0
2026-07-15 00:00:00,0,118.91,106.535,133.123,100.0
2026-07-15 01:00:00,1,108.312,96.006,123.207,100.0
2026-07-15 02:00:00,2,108.804,96.736,123.447,100.0
2026-07-15 03:00:00,3,100.502,87.298,114.643,100.0
2026-07-15 04:00:00,4,100.457,89.016,112.224,100.0
2026-07-15 05:00:00,5,103.287,90.263,115.625,100.0
2026-07-15 06:00:00,6,97.455,84.769,110.775,100.0
2026-07-15 07:00:00,7,107.203,94.619,122.219,100.0
2026-07-15 08:00:00,8,105.575,90.001,124.804,100.0
2026-07-15 09:00:00,9,86.533,75.007,102.819,100.0
2026-07-15 10:00:00,10,67.863,55.08,83.927,100.0
2026-07-15 11:00:00,11,57.274,45.752,74.131,100.0
2026-07-15 12:00:00,12,54.163,42.912,69.629,100.0
2026-07-15 13:00:00,13,46.714,35.294,60.331,100.0
2026-07-15 14:00:00,14,42.386,30.669,54.886,100.0
2026-07-15 15:00:00,15,32.356,21.827,42.775,100.0
2026-07-15 16:00:00,16,22.162,11.398,34.789,100.0
2026-07-15 17:00:00,17,31.801,20.353,46.814,100.0
2026-07-15 18:00:00,18,41.17,28.147,55.098,100.0
2026-07-15 19:00:00,19,93.838,80.23,105.736,100.0
2026-07-15 20:00:00,20,125.931,113.175,136.038,100.0
2026-07-15 21:00:00,21,155.4,142.624,165.754,100.0
2026-07-15 22:00:00,22,146.745,135.707,156.836,100.0
2026-07-15 23:00:00,23,139.77,126.687,154.86,100.0
2026-07-16 00:00:00,0,118.325,105.95,132.538,100.0
2026-07-16 01:00:00,1,107.583,95.277,122.478,100.0
2026-07-16 02:00:00,2,108.376,96.309,123.019,100.0
2026-07-16 03:00:00,3,100.139,86.935,114.279,100.0
2026-07-16 04:00:00,4,99.688,88.247,111.455,100.0
2026-07-16 05:00:00,5,102.7,89.676,115.038,100.0
2026-07-16 06:00:00,6,96.934,84.247,110.254,100.0
2026-07-16 07:00:00,7,107.301,94.717,122.317,100.0
2026-07-16 08:00:00,8,105.477,89.903,124.706,100.0
2026-07-16 09:00:00,9,86.427,74.901,102.713,100.0
2026-07-16 10:00:00,10,65.007,52.223,81.071,100.0
2026-07-16 11:00:00,11,54.55,43.028,71.407,100.0
2026-07-16 12:00:00,12,50.622,39.372,66.088,100.0
2026-07-16 13:00:00,13,42.8,31.379,56.416,100.0
2026-07-16 14:00:00,14,39.55,27.833,52.051,100.0
2026-07-16 15:00:00,15,30.532,20.003,40.951,100.0
2026-07-16 16:00:00,16,22.005,11.242,34.632,100.0
2026-07-16 17:00:00,17,31.457,20.009,46.469,100.0
