datetime,hour,point_forecast,lower_80ci,upper_80ci,lag_data_quality
2026-05-29 00:00:00,0,113.432,101.057,127.644,100.0
2026-05-29 01:00:00,1,111.374,99.068,126.269,100.0
2026-05-29 02:00:00,2,102.307,90.239,116.949,100.0
2026-05-29 03:00:00,3,98.936,85.731,113.076,100.0
2026-05-29 04:00:00,4,101.615,90.174,113.382,100.0
2026-05-29 05:00:00,5,102.333,89.309,114.671,100.0
2026-05-29 06:00:00,6,98.16,85.473,111.479,100.0
2026-05-29 07:00:00,7,110.533,97.948,125.548,100.0
2026-05-29 08:00:00,8,104.353,88.779,123.582,100.0
2026-05-29 09:00:00,9,85.478,73.952,101.764,100.0
2026-05-29 10:00:00,10,69.992,57.209,86.056,100.0
2026-05-29 11:00:00,11,55.34,43.819,72.198,100.0
2026-05-29 12:00:00,12,45.209,33.959,60.675,100.0
2026-05-29 13:00:00,13,34.215,22.795,47.832,100.0
2026-05-29 14:00:00,14,32.696,20.979,45.197,100.0
2026-05-29 15:00:00,15,24.156,13.626,34.574,100.0
2026-05-29 16:00:00,16,13.428,2.665,26.055,100.0
2026-05-29 17:00:00,17,28.044,16.596,43.056,100.0
2026-05-29 18:00:00,18,41.983,28.959,55.91,100.0
2026-05-29 19:00:00,19,92.888,79.28,104.786,100.0
2026-05-29 20:00:00,20,120.688,107.932,130.795,100.0
2026-05-29 21:00:00,21,142.671,129.896,153.025,100.0
2026-05-29 22:00:00,22,131.646,120.608,141.737,100.0
2026-05-29 23:00:00,23,120.74,107.657,135.83,100.0
2026-05-30 00:00:00,0,102.781,90.406,116.994,100.0
2026-05-30 01:00:00,1,96.379,84.073,111.274,100.0
2026-05-30 02:00:00,2,90.803,78.735,105.445,100.0
2026-05-30 03:00:00,3,84.977,71.773,99.118,100.0
2026-05-30 04:00:00,4,87.901,76.46,99.668,100.0
2026-05-30 05:00:00,5,87.954,74.93,100.292,100.0
2026-05-30 06:00:00,6,85.383,72.696,98.702,100.0
2026-05-30 07:00:00,7,101.597,89.013,116.613,100.0
2026-05-30 08:00:00,8,98.306,82.733,117.536,100.0
2026-05-30 09:00:00,9,82.397,70.871,98.683,100.0
2026-05-30 10:00:00,10,69.118,56.334,85.182,100.0
2026-05-30 11:00:00,11,55.307,43.785,72.165,100.0
2026-05-30 12:00:00,12,46.527,35.276,61.992,100.0
2026-05-30 13:00:00,13,36.12,24.7,49.737,100.0
2026-05-30 14:00:00,14,33.892,22.175,46.392,100.0
2026-05-30 15:00:00,15,26.411,15.881,36.83,100.0
2026-05-30 16:00:00,16,14.688,3.924,27.315,100.0
2026-05-30 17:00:00,17,29.211,17.763,44.224,100.0
2026-05-30 18:00:00,18,41.801,28.778,55.729,100.0
2026-05-30 19:00:00,19,95.837,82.229,107.735,100.0
2026-05-30 20:00:00,20,123.714,110.957,133.82,100.0
2026-05-30 21:00:00,21,142.112,129.337,152.466,100.0
2026-05-30 22:00:00,22,131.177,120.139,141.267,100.0
2026-05-30 23:00:00,23,120.482,107.399,135.572,100.0
2026-05-31 00:00:00,0,101.626,89.251,115.839,100.0
2026-05-31 01:00:00,1,97.19,84.885,112.085,100.0
2026-05-31 02:00:00,2,89.301,77.234,103.944,100.0
2026-05-31 03:00:00,3,83.453,70.249,97.594,100.0
2026-05-31 04:00:00,4,85.41,73.969,97.177,100.0
2026-05-31 05:00:00,5,86.368,73.344,98.706,100.0
2026-05-31 06:00:00,6,84.042,71.356,97.362,100.0
2026-05-31 07:00:00,7,101.624,89.04,116.64,100.0
2026-05-31 08:00:00,8,98.373,82.8,117.603,100.0
2026-05-31 09:00:00,9,82.228,70.702,98.514,100.0
2026-05-31 10:00:00,10,69.445,56.661,85.509,100.0
2026-05-31 11:00:00,11,55.848,44.326,72.706,100.0
2026-05-31 12:00:00,12,48.178,36.928,63.644,100.0
2026-05-31 13:00:00,13,37.642,26.221,51.258,100.0
2026-05-31 14:00:00,14,34.822,23.106,47.323,100.0
2026-05-31 15:00:00,15,25.796,15.266,36.215,100.0
2026-05-31 16:00:00,16,15.541,4.777,28.168,100.0
2026-05-31 17:00:00,17,31.043,19.595,46.055,100.0
2026-05-31 18:00:00,18,42.613,29.59,56.54,100.0
2026-05-31 19:00:00,19,97.947,84.339,109.845,100.0
2026-05-31 20:00:00,20,126.255,113.498,136.361,100.0
2026-05-31 21:00:00,21,142.347,129.572,152.701,100.0
2026-05-31 22:00:00,22,130.871,119.833,140.962,100.0
2026-05-31 23:00:00,23,118.738,105.655,133.828,100.0
2026-06-01 00:00:00,0,102.635,90.26,116.847,100.0
2026-06-01 01:00:00,1,97.468,85.162,112.363,100.0
2026-06-01 02:00:00,2,89.813,77.745,104.456,100.0
2026-06-01 03:00:00,3,84.066,70.862,98.207,100.0
2026-06-01 04:00:00,4,84.946,73.505,96.713,100.0
2026-06-01 05:00:00,5,85.879,72.855,98.217,100.0
2026-06-01 06:00:00,6,85.137,72.451,98.457,100.0
2026-06-01 07:00:00,7,102.982,90.397,117.997,100.0
2026-06-01 08:00:00,8,101.557,85.983,120.786,100.0
2026-06-01 09:00:00,9,84.135,72.609,100.421,100.0
2026-06-01 10:00:00,10,70.44,57.656,86.504,100.0
2026-06-01 11:00:00,11,53.825,42.303,70.682,100.0
2026-06-01 12:00:00,12,49.294,38.044,64.76,100.0
2026-06-01 13:00:00,13,38.434,27.014,52.05,100.0
2026-06-01 14:00:00,14,34.272,22.555,46.773,100.0
2026-06-01 15:00:00,15,26.292,15.762,36.71,100.0
2026-06-01 16:00:00,16,16.491,5.728,29.118,100.0
2026-06-01 17:00:00,17,31.979,20.531,46.992,100.0
2026-06-01 18:00:00,18,43.278,30.254,57.205,100.0
2026-06-01 19:00:00,19,101.7,88.092,113.598,100.0
2026-06-01 20:00:00,20,131.044,118.288,141.151,100.0
2026-06-01 21:00:00,21,143.131,130.356,153.485,100.0
2026-06-01 22:00:00,22,130.159,119.121,140.25,100.0
