datetime,hour,point_forecast,lower_80ci,upper_80ci,lag_data_quality
2026-08-12 00:00:00,0,165.865,153.49,180.078,100.0
2026-08-12 01:00:00,1,159.148,146.842,174.042,100.0
2026-08-12 02:00:00,2,153.557,141.49,168.2,100.0
2026-08-12 03:00:00,3,150.84,137.635,164.98,100.0
2026-08-12 04:00:00,4,148.466,137.025,160.233,100.0
2026-08-12 05:00:00,5,161.339,148.315,173.677,100.0
2026-08-12 06:00:00,6,160.71,148.024,174.03,100.0
2026-08-12 07:00:00,7,171.769,159.185,186.785,100.0
2026-08-12 08:00:00,8,172.441,156.867,191.671,100.0
2026-08-12 09:00:00,9,148.479,136.953,164.765,100.0
2026-08-12 10:00:00,10,129.729,116.945,145.793,100.0
2026-08-12 11:00:00,11,114.462,102.941,131.32,100.0
2026-08-12 12:00:00,12,105.708,94.457,121.173,100.0
2026-08-12 13:00:00,13,93.723,82.303,107.34,100.0
2026-08-12 14:00:00,14,88.264,76.548,100.765,100.0
2026-08-12 15:00:00,15,80.697,70.167,91.116,100.0
2026-08-12 16:00:00,16,73.923,63.159,86.55,100.0
2026-08-12 17:00:00,17,86.632,75.184,101.645,100.0
2026-08-12 18:00:00,18,98.964,85.941,112.892,100.0
2026-08-12 19:00:00,19,132.644,119.036,144.542,100.0
2026-08-12 20:00:00,20,184.124,171.367,194.231,100.0
2026-08-12 21:00:00,21,204.522,191.747,214.876,100.0
2026-08-12 22:00:00,22,190.583,179.545,200.674,100.0
2026-08-12 23:00:00,23,175.296,162.213,190.386,100.0
2026-08-13 00:00:00,0,160.158,147.783,174.371,100.0
2026-08-13 01:00:00,1,153.076,140.771,167.971,100.0
2026-08-13 02:00:00,2,146.81,134.742,161.453,100.0
2026-08-13 03:00:00,3,143.12,129.916,157.261,100.0
2026-08-13 04:00:00,4,139.81,128.369,151.577,100.0
2026-08-13 05:00:00,5,152.685,139.661,165.023,100.0
2026-08-13 06:00:00,6,152.933,140.246,166.252,100.0
2026-08-13 07:00:00,7,167.139,154.555,182.154,100.0
2026-08-13 08:00:00,8,169.781,154.207,189.01,100.0
2026-08-13 09:00:00,9,145.882,134.356,162.168,100.0
2026-08-13 10:00:00,10,129.149,116.366,145.213,100.0
2026-08-13 11:00:00,11,113.285,101.764,130.143,100.0
2026-08-13 12:00:00,12,107.879,96.629,123.345,100.0
2026-08-13 13:00:00,13,96.256,84.836,109.872,100.0
2026-08-13 14:00:00,14,90.94,79.223,103.441,100.0
2026-08-13 15:00:00,15,82.148,71.618,92.567,100.0
2026-08-13 16:00:00,16,75.438,64.675,88.065,100.0
2026-08-13 17:00:00,17,83.819,72.371,98.832,100.0
2026-08-13 18:00:00,18,95.924,82.901,109.852,100.0
2026-08-13 19:00:00,19,130.819,117.211,142.717,100.0
2026-08-13 20:00:00,20,183.845,171.088,193.951,100.0
2026-08-13 21:00:00,21,205.031,192.256,215.385,100.0
2026-08-13 22:00:00,22,193.748,182.711,203.839,100.0
2026-08-13 23:00:00,23,176.818,163.735,191.908,100.0
2026-08-14 00:00:00,0,160.556,148.181,174.769,100.0
2026-08-14 01:00:00,1,153.645,141.34,168.54,100.0
2026-08-14 02:00:00,2,147.013,134.946,161.656,100.0
2026-08-14 03:00:00,3,143.312,130.108,157.453,100.0
2026-08-14 04:00:00,4,139.94,128.499,151.707,100.0
2026-08-14 05:00:00,5,152.302,139.278,164.64,100.0
2026-08-14 06:00:00,6,152.546,139.86,165.866,100.0
2026-08-14 07:00:00,7,166.196,153.612,181.212,100.0
2026-08-14 08:00:00,8,169.439,153.866,188.669,100.0
2026-08-14 09:00:00,9,145.372,133.846,161.658,100.0
2026-08-14 10:00:00,10,130.668,117.885,146.733,100.0
2026-08-14 11:00:00,11,113.597,102.075,130.455,100.0
2026-08-14 12:00:00,12,108.477,97.226,123.942,100.0
2026-08-14 13:00:00,13,97.093,85.673,110.71,100.0
2026-08-14 14:00:00,14,92.089,80.373,104.59,100.0
2026-08-14 15:00:00,15,83.048,72.519,93.467,100.0
2026-08-14 16:00:00,16,76.274,65.511,88.901,100.0
2026-08-14 17:00:00,17,83.277,71.829,98.29,100.0
2026-08-14 18:00:00,18,95.976,82.953,109.904,100.0
2026-08-14 19:00:00,19,131.612,118.003,143.51,100.0
2026-08-14 20:00:00,20,183.956,171.2,194.063,100.0
2026-08-14 21:00:00,21,205.761,192.986,216.115,100.0
2026-08-14 22:00:00,22,193.968,182.93,204.058,100.0
2026-08-14 23:00:00,23,176.363,163.28,191.453,100.0
2026-08-15 00:00:00,0,160.878,148.503,175.09,100.0
2026-08-15 01:00:00,1,153.517,141.211,168.412,100.0
2026-08-15 02:00:00,2,146.476,134.409,161.119,100.0
2026-08-15 03:00:00,3,142.631,129.426,156.771,100.0
2026-08-15 04:00:00,4,139.186,127.745,150.953,100.0
2026-08-15 05:00:00,5,151.969,138.945,164.307,100.0
2026-08-15 06:00:00,6,151.935,139.248,165.255,100.0
2026-08-15 07:00:00,7,165.422,152.838,180.438,100.0
2026-08-15 08:00:00,8,168.969,153.395,188.198,100.0
2026-08-15 09:00:00,9,144.33,132.804,160.617,100.0
2026-08-15 10:00:00,10,128.81,116.026,144.874,100.0
2026-08-15 11:00:00,11,113.569,102.047,130.426,100.0
2026-08-15 12:00:00,12,108.372,97.122,123.838,100.0
2026-08-15 13:00:00,13,97.569,86.149,111.186,100.0
2026-08-15 14:00:00,14,92.261,80.545,104.762,100.0
2026-08-15 15:00:00,15,82.2,71.671,92.619,100.0
2026-08-15 16:00:00,16,75.244,64.48,87.871,100.0
2026-08-15 17:00:00,17,79.088,67.64,94.1,100.0
2026-08-15 18:00:00,18,92.169,79.146,106.097,100.0
2026-08-15 19:00:00,19,128.969,115.361,140.867,100.0
2026-08-15 20:00:00,20,183.369,170.613,193.476,100.0
2026-08-15 21:00:00,21,203.547,190.772,213.901,100.0
2026-08-15 22:00:00,22,193.981,182.943,204.071,100.0
2026-08-15 23:00:00,23,176.321,163.238,191.411,100.0
2026-08-16 00:00:00,0,160.688,148.313,174.9,100.0
2026-08-16 01:00:00,1,153.997,141.691,168.892,100.0
2026-08-16 02:00:00,2,146.65,134.583,161.293,100.0
2026-08-16 03:00:00,3,142.61,129.405,156.75,100.0
2026-08-16 04:00:00,4,139.03,127.589,150.797,100.0
2026-08-16 05:00:00,5,152.374,139.35,164.712,100.0
2026-08-16 06:00:00,6,152.031,139.344,165.351,100.0
2026-08-16 07:00:00,7,165.648,153.063,180.663,100.0
2026-08-16 08:00:00,8,168.594,153.02,187.823,100.0
2026-08-16 09:00:00,9,144.954,133.428,161.24,100.0
2026-08-16 10:00:00,10,131.219,118.436,147.283,100.0
2026-08-16 11:00:00,11,115.77,104.248,132.628,100.0
2026-08-16 12:00:00,12,111.312,100.062,126.778,100.0
2026-08-16 13:00:00,13,99.884,88.464,113.501,100.0
2026-08-16 14:00:00,14,93.846,82.129,106.347,100.0
2026-08-16 15:00:00,15,82.568,72.038,92.987,100.0
2026-08-16 16:00:00,16,75.859,65.095,88.486,100.0
2026-08-16 17:00:00,17,78.768,67.32,93.781,100.0
2026-08-16 18:00:00,18,88.057,75.034,101.985,100.0
2026-08-16 19:00:00,19,126.286,112.678,138.185,100.0
2026-08-16 20:00:00,20,182.987,170.23,193.093,100.0
2026-08-16 21:00:00,21,204.306,191.53,214.66,100.0
2026-08-16 22:00:00,22,193.968,182.93,204.058,100.0
2026-08-16 23:00:00,23,176.606,163.523,191.696,100.0
2026-08-17 00:00:00,0,160.528,148.153,174.74,100.0
2026-08-17 01:00:00,1,153.545,141.239,168.439,100.0
2026-08-17 02:00:00,2,146.438,134.371,161.081,100.0
2026-08-17 03:00:00,3,142.577,129.373,156.718,100.0
2026-08-17 04:00:00,4,139.018,127.577,150.785,100.0
2026-08-17 05:00:00,5,152.481,139.457,164.819,100.0
2026-08-17 06:00:00,6,152.053,139.367,165.373,100.0
2026-08-17 07:00:00,7,166.087,153.503,181.102,100.0
2026-08-17 08:00:00,8,170.077,154.504,189.307,100.0
2026-08-17 09:00:00,9,149.384,137.858,165.67,100.0
2026-08-17 10:00:00,10,136.358,123.574,152.422,100.0
2026-08-17 11:00:00,11,121.23,109.709,138.088,100.0
2026-08-17 12:00:00,12,116.384,105.133,131.849,100.0
2026-08-17 13:00:00,13,104.304,92.884,117.921,100.0
2026-08-17 14:00:00,14,96.872,85.155,109.373,100.0
2026-08-17 15:00:00,15,84.06,73.531,94.479,100.0
2026-08-17 16:00:00,16,78.267,67.504,90.894,100.0
2026-08-17 17:00:00,17,82.945,71.497,97.957,100.0
2026-08-17 18:00:00,18,89.856,76.833,103.784,100.0
2026-08-17 19:00:00,19,126.952,113.344,138.85,100.0
2026-08-17 20:00:00,20,183.033,170.277,193.14,100.0
2026-08-17 21:00:00,21,206.548,193.772,216.901,100.0
2026-08-17 22:00:00,22,194.758,183.72,204.849,100.0
2026-08-17 23:00:00,23,176.936,163.853,192.027,100.0
2026-08-18 00:00:00,0,159.801,147.426,174.014,100.0
2026-08-18 01:00:00,1,152.424,140.118,167.319,100.0
2026-08-18 02:00:00,2,145.2,133.132,159.843,100.0
2026-08-18 03:00:00,3,141.111,127.906,155.251,100.0
2026-08-18 04:00:00,4,137.56,126.119,149.327,100.0
2026-08-18 05:00:00,5,150.744,137.72,163.082,100.0
2026-08-18 06:00:00,6,150.865,138.179,164.185,100.0
2026-08-18 07:00:00,7,164.843,152.259,179.859,100.0
2026-08-18 08:00:00,8,169.468,153.895,188.698,100.0
2026-08-18 09:00:00,9,149.26,137.734,165.546,100.0
2026-08-18 10:00:00,10,136.464,123.681,152.528,100.0
2026-08-18 11:00:00,11,121.379,109.857,138.237,100.0
2026-08-18 12:00:00,12,117.698,106.447,133.163,100.0
2026-08-18 13:00:00,13,106.381,94.961,119.997,100.0
2026-08-18 14:00:00,14,98.485,86.768,110.985,100.0
2026-08-18 15:00:00,15,85.942,75.412,96.361,100.0
2026-08-18 16:00:00,16,79.968,69.204,92.595,100.0
2026-08-18 17:00:00,17,83.692,72.244,98.705,100.0
2026-08-18 18:00:00,18,91.29,78.267,105.218,100.0
2026-08-18 19:00:00,19,126.657,113.049,138.555,100.0
2026-08-18 20:00:00,20,182.854,170.098,192.961,100.0
2026-08-18 21:00:00,21,205.821,193.046,216.175,100.0
2026-08-18 22:00:00,22,194.381,183.343,204.471,100.0
2026-08-18 23:00:00,23,176.852,163.769,191.942,100.0
