# Source: REN Data Hub Production Breakdown PT.xlsx | Downloaded: 2026-05-12T08:46:33.552467
date,wind_pt,solar_pt,hydro_gen_pt,biomass_pt,gas_ccgt_pt,gas_cogen_pt,coal_gen_pt,imports_pt,exports_pt,pumping_pt,demand_pt
2023-10-23,2657.890773809524,207.43035714285716,1924.3113095238095,318.2534226190476,269.75119047619046,146.62827380952382,0.0,995.8342261904761,299.41919642857147,599.2254464285714,5615.089583333333
2023-10-30,3190.385946745562,224.5034023668639,2423.022928994083,306.6187869822485,51.414201183431956,141.39423076923077,0.0,563.6245562130177,636.0637573964497,432.3532544378698,5821.545118343195
2023-11-06,3278.8224702380953,235.07738095238096,3461.206994047619,283.20133928571425,70.02440476190476,152.09821428571428,0.0,35.174107142857146,1529.3072916666667,265.9321428571428,5711.909672619047
2023-11-13,2213.8712797619046,253.26622023809523,3533.8665178571428,267.3886904761905,352.3291666666667,192.9625,0.0,451.41979166666664,777.9059523809524,428.2709821428571,6051.802380952381
2023-11-20,561.9438988095238,309.2083333333333,3756.4144345238096,257.25982142857146,966.6059523809523,236.63333333333335,0.0,600.2842261904761,433.17455357142853,386.63348214285713,5867.112351190476
2023-11-27,1492.6217261904762,343.55119047619047,2632.6800595238096,294.8688988095238,563.1666666666666,232.23511904761904,0.0,1088.074255952381,170.39032738095239,343.481994047619,6133.653869047619
2023-12-04,1784.80625,196.19122023809524,2803.4421130952383,327.2162202380952,854.0958333333334,240.00967261904762,0.0,818.6058035714285,331.8907738095238,455.27127976190474,6238.234672619048
2023-12-11,2013.8654761904763,159.62157738095237,3362.922023809524,321.83705357142856,790.6446428571428,188.14434523809524,0.0,697.9177083333334,670.3770833333334,407.2113095238095,6458.282142857142
2023-12-18,1825.9752976190475,327.0997023809524,3035.8505952380956,319.72559523809525,449.15059523809526,215.44538690476188,0.0,1068.3142857142857,246.71607142857144,522.7436011904762,6471.166220238096
2023-12-25,1395.0244047619049,315.66026785714286,2387.7004464285715,342.46458333333334,146.9363095238095,212.22113095238097,0.0,2107.9596726190475,56.51860119047619,469.5947916666667,6390.193601190475
2024-01-01,1113.0482142857143,208.253125,2523.3313988095238,347.00476190476195,383.41488095238094,225.87053571428572,0.0,1834.950892857143,125.08958333333332,433.6763392857143,6091.913839285715
2024-01-08,1558.153869047619,220.29285714285712,2514.5159226190476,352.2470238095238,390.65,255.63050595238096,0.0,2080.766517857143,148.50193452380952,517.59375,6723.0952380952385
2024-01-15,2103.2418154761904,175.13333333333335,3531.075595238095,343.2418154761905,1597.5559523809525,238.45282738095236,0.0,261.215625,897.7383928571428,284.1657738095238,7086.730803571428
2024-01-22,2182.0428571428574,271.63080357142854,4045.528125,360.41502976190475,335.01190476190476,209.15416666666667,0.0,516.8255952380953,866.3910714285715,466.99345238095236,6604.934523809524
2024-01-29,974.0223214285714,368.45372023809523,3955.23005952381,318.30818452380953,512.4666666666666,222.82991071428575,0.0,784.0081845238095,487.87619047619046,443.2650297619047,6219.927083333333
2024-02-05,904.5299107142857,423.80163690476195,3677.081994047619,373.92053571428573,472.5184523809524,213.54732142857142,0.0,886.2626488095239,508.4916666666667,421.4139880952381,6040.311755952381
2024-02-12,2731.323214285714,256.2922619047619,2744.9129464285716,387.4199404761905,312.6327380952381,180.47752976190475,0.0,850.7605654761904,570.5349702380952,592.7912202380952,6315.831547619047
2024-02-19,1345.2995535714285,385.75119047619046,3288.565178571428,386.91875,883.1148809523809,167.49151785714287,0.0,734.6449404761905,869.3863095238095,488.75625,5851.027380952381
2024-02-26,3166.503273809524,390.553125,2575.9681547619048,390.57410714285714,239.3970238095238,149.07916666666665,0.0,610.8488095238096,605.7401785714286,739.6294642857143,6193.864880952381
2024-03-04,3072.7125,435.9627976190476,3238.234523809524,391.5973214285715,121.65833333333333,150.05997023809525,0.0,496.6532738095238,893.2309523809523,584.375,6441.674999999999
2024-03-11,2527.0386904761904,435.25476190476195,3984.6139880952383,393.47723214285713,398.16428571428577,168.56071428571428,0.0,342.114880952381,1148.195386904762,599.9364583333333,6516.1522321428565
2024-03-18,954.6291666666667,508.9016369047619,4570.484821428571,375.6044642857143,912.0714285714286,159.1404761904762,0.0,431.12485119047625,1345.6200892857141,574.0794642857143,6011.723660714286
2024-03-25,1885.8013392857142,419.92202380952375,3655.5644345238093,359.8925595238095,591.2011904761905,187.35044642857142,0.0,390.4360119047619,1105.471130952381,710.753869047619,5688.9700892857145
2024-04-01,2691.2549401197607,405.0851796407186,3353.4847305389217,382.322754491018,70.38323353293413,150.19730538922155,0.0,416.3351796407186,774.9836826347305,749.9458083832335,5956.694910179641
2024-04-08,2426.9528273809524,434.03437499999995,3404.2452380952377,376.3666666666667,51.43630952380952,174.34866071428573,0.0,440.58511904761906,1024.0465773809524,444.9351190476191,5851.762202380953
