# Source: yfinance TTF=F | Downloaded: 2026-05-10T08:13:37.029995
date,ttf_gas
2019-12-26,12.604999542236328
2019-12-27,12.765000343322754
2019-12-30,12.295000076293945
2019-12-31,12.050000190734863
2020-01-02,12.074999809265137
2020-01-03,12.984999656677246
2020-01-06,12.279999732971191
2020-01-07,11.930000305175781
2020-01-08,11.96500015258789
2020-01-09,12.180000305175781
2020-01-10,11.9399995803833
2020-01-13,12.055000305175781
2020-01-14,11.305000305175781
2020-01-15,11.180000305175781
2020-01-16,11.114999771118164
2020-01-17,10.930000305175781
2020-01-21,10.774999618530273
2020-01-22,10.454999923706055
2020-01-23,10.430000305175781
2020-01-24,10.454999923706055
2020-01-27,10.524999618530273
2020-01-28,10.789999961853027
2020-01-29,10.149999618530273
2020-01-30,9.779999732971191
2020-01-31,9.755000114440918
2020-02-03,9.210000038146973
2020-02-04,9.364999771118164
2020-02-05,9.3149995803833
2020-02-06,9.149999618530273
2020-02-07,9.069999694824219
2020-02-10,8.645000457763672
2020-02-11,8.555000305175781
2020-02-12,8.720000267028809
2020-02-13,8.890000343322754
2020-02-14,8.880000114440918
2020-02-18,9.380000114440918
2020-02-19,9.569999694824219
2020-02-20,9.5649995803833
2020-02-21,9.40999984741211
2020-02-24,9.045000076293945
2020-02-25,9.005000114440918
2020-02-26,9.069999694824219
2020-02-27,8.869999885559082
2020-02-28,8.875
2020-03-02,8.885000228881836
2020-03-03,9.170000076293945
2020-03-04,8.90999984741211
2020-03-05,8.850000381469727
2020-03-06,8.645000457763672
2020-03-09,8.625
2020-03-10,8.994999885559082
2020-03-11,9.369999885559082
2020-03-12,9.324999809265137
2020-03-13,9.28499984741211
2020-03-16,8.739999771118164
2020-03-17,8.470000267028809
2020-03-18,8.265000343322754
2020-03-19,8.545000076293945
2020-03-20,8.295000076293945
2020-03-23,7.849999904632568
2020-03-24,7.909999847412109
2020-03-25,7.744999885559082
2020-03-26,7.574999809265137
2020-03-27,7.21999979019165
2020-03-30,6.894999980926514
2020-03-31,6.900000095367432
2020-04-01,6.824999809265137
2020-04-02,6.934999942779541
2020-04-03,6.920000076293945
2020-04-06,7.284999847412109
2020-04-07,7.284999847412109
2020-04-08,7.260000228881836
2020-04-09,7.28000020980835
2020-04-13,7.28000020980835
2020-04-14,6.875
2020-04-15,6.650000095367432
2020-04-16,6.90500020980835
2020-04-17,6.994999885559082
2020-04-20,6.619999885559082
2020-04-21,6.315000057220459
2020-04-22,6.224999904632568
2020-04-23,6.054999828338623
2020-04-24,5.769999980926514
2020-04-27,5.940000057220459
2020-04-28,6.144999980926514
2020-04-29,6.014999866485596
2020-04-30,6.21999979019165
2020-05-01,5.84499979019165
2020-05-04,5.739999771118164
2020-05-05,5.675000190734863
2020-05-06,5.764999866485596
2020-05-07,5.84499979019165
2020-05-08,5.829999923706055
2020-05-11,5.704999923706055
2020-05-12,5.315000057220459
2020-05-13,5.119999885559082
2020-05-14,5.264999866485596
2020-05-15,5.21999979019165
2020-05-18,4.920000076293945
2020-05-19,4.610000133514404
2020-05-20,4.460000038146973
2020-05-21,3.825000047683716
2020-05-22,3.890000104904175
2020-05-26,4.125
2020-05-27,3.694999933242798
2020-05-28,3.509999990463257
2020-05-29,4.385000228881836
2020-06-01,4.054999828338623
2020-06-02,4.849999904632568
2020-06-03,5.329999923706055
2020-06-04,5.389999866485596
2020-06-05,5.710000038146973
2020-06-08,5.25
2020-06-09,4.804999828338623
2020-06-10,4.800000190734863
2020-06-11,4.989999771118164
2020-06-12,5.275000095367432
2020-06-15,5.514999866485596
2020-06-16,5.260000228881836
